 a		phi		phidot		fde		w	1+z	fmatter	frad
    0.351809E+00    0.210884E+00   -0.988139E-05    0.920808E-01   -0.992916E+00    0.284245E+01    0.903177E+00    0.474172E-02
    0.352009E+00    0.210859E+00   -0.989401E-05    0.922220E-01   -0.992906E+00    0.284084E+01    0.903037E+00    0.474061E-02
    0.352208E+00    0.210833E+00   -0.990664E-05    0.923633E-01   -0.992896E+00    0.283923E+01    0.902897E+00    0.473950E-02
    0.352408E+00    0.210808E+00   -0.991928E-05    0.925047E-01   -0.992885E+00    0.283762E+01    0.902757E+00    0.473840E-02
    0.352608E+00    0.210783E+00   -0.993193E-05    0.926463E-01   -0.992875E+00    0.283601E+01    0.902616E+00    0.473729E-02
    0.352808E+00    0.210758E+00   -0.994458E-05    0.927879E-01   -0.992865E+00    0.283440E+01    0.902476E+00    0.473618E-02
    0.353008E+00    0.210733E+00   -0.995723E-05    0.929297E-01   -0.992855E+00    0.283280E+01    0.902335E+00    0.473508E-02
    0.353208E+00    0.210707E+00   -0.996990E-05    0.930715E-01   -0.992845E+00    0.283120E+01    0.902195E+00    0.473397E-02
    0.353407E+00    0.210682E+00   -0.998257E-05    0.932135E-01   -0.992834E+00    0.282960E+01    0.902054E+00    0.473286E-02
    0.353607E+00    0.210657E+00   -0.999525E-05    0.933556E-01   -0.992824E+00    0.282800E+01    0.901913E+00    0.473176E-02
    0.353807E+00    0.210631E+00   -0.100079E-04    0.934978E-01   -0.992814E+00    0.282640E+01    0.901772E+00    0.473065E-02
    0.354007E+00    0.210606E+00   -0.100206E-04    0.936401E-01   -0.992804E+00    0.282480E+01    0.901630E+00    0.472954E-02
    0.354207E+00    0.210581E+00   -0.100333E-04    0.937825E-01   -0.992794E+00    0.282321E+01    0.901489E+00    0.472843E-02
    0.354406E+00    0.210555E+00   -0.100460E-04    0.939251E-01   -0.992783E+00    0.282162E+01    0.901348E+00    0.472733E-02
    0.354606E+00    0.210530E+00   -0.100587E-04    0.940677E-01   -0.992773E+00    0.282003E+01    0.901206E+00    0.472622E-02
    0.354806E+00    0.210504E+00   -0.100715E-04    0.942105E-01   -0.992763E+00    0.281844E+01    0.901064E+00    0.472511E-02
    0.355006E+00    0.210479E+00   -0.100842E-04    0.943533E-01   -0.992753E+00    0.281686E+01    0.900923E+00    0.472400E-02
    0.355206E+00    0.210453E+00   -0.100969E-04    0.944963E-01   -0.992742E+00    0.281527E+01    0.900781E+00    0.472290E-02
    0.355405E+00    0.210428E+00   -0.101097E-04    0.946394E-01   -0.992732E+00    0.281369E+01    0.900639E+00    0.472179E-02
    0.355605E+00    0.210402E+00   -0.101224E-04    0.947826E-01   -0.992722E+00    0.281211E+01    0.900497E+00    0.472068E-02
    0.355805E+00    0.210377E+00   -0.101351E-04    0.949259E-01   -0.992712E+00    0.281053E+01    0.900355E+00    0.471957E-02
    0.356005E+00    0.210351E+00   -0.101479E-04    0.950694E-01   -0.992701E+00    0.280895E+01    0.900212E+00    0.471846E-02
    0.356205E+00    0.210325E+00   -0.101607E-04    0.952129E-01   -0.992691E+00    0.280737E+01    0.900070E+00    0.471736E-02
    0.356405E+00    0.210300E+00   -0.101734E-04    0.953565E-01   -0.992681E+00    0.280580E+01    0.899927E+00    0.471625E-02
    0.356604E+00    0.210274E+00   -0.101862E-04    0.955003E-01   -0.992670E+00    0.280423E+01    0.899785E+00    0.471514E-02
    0.356804E+00    0.210248E+00   -0.101990E-04    0.956442E-01   -0.992660E+00    0.280266E+01    0.899642E+00    0.471403E-02
    0.357004E+00    0.210223E+00   -0.102118E-04    0.957882E-01   -0.992650E+00    0.280109E+01    0.899499E+00    0.471292E-02
    0.357204E+00    0.210197E+00   -0.102246E-04    0.959323E-01   -0.992639E+00    0.279952E+01    0.899356E+00    0.471181E-02
    0.357404E+00    0.210171E+00   -0.102374E-04    0.960765E-01   -0.992629E+00    0.279796E+01    0.899213E+00    0.471071E-02
    0.357603E+00    0.210145E+00   -0.102502E-04    0.962208E-01   -0.992619E+00    0.279639E+01    0.899070E+00    0.470960E-02
    0.357803E+00    0.210120E+00   -0.102630E-04    0.963652E-01   -0.992608E+00    0.279483E+01    0.898926E+00    0.470849E-02
    0.358003E+00    0.210094E+00   -0.102758E-04    0.965097E-01   -0.992598E+00    0.279327E+01    0.898783E+00    0.470738E-02
    0.358203E+00    0.210068E+00   -0.102887E-04    0.966544E-01   -0.992588E+00    0.279171E+01    0.898639E+00    0.470627E-02
    0.358403E+00    0.210042E+00   -0.103015E-04    0.967991E-01   -0.992577E+00    0.279016E+01    0.898496E+00    0.470516E-02
    0.358602E+00    0.210016E+00   -0.103144E-04    0.969440E-01   -0.992567E+00    0.278860E+01    0.898352E+00    0.470405E-02
    0.358802E+00    0.209990E+00   -0.103272E-04    0.970890E-01   -0.992557E+00    0.278705E+01    0.898208E+00    0.470295E-02
    0.359002E+00    0.209964E+00   -0.103401E-04    0.972341E-01   -0.992546E+00    0.278550E+01    0.898064E+00    0.470184E-02
    0.359202E+00    0.209938E+00   -0.103529E-04    0.973793E-01   -0.992536E+00    0.278395E+01    0.897920E+00    0.470073E-02
    0.359402E+00    0.209912E+00   -0.103658E-04    0.975246E-01   -0.992526E+00    0.278240E+01    0.897776E+00    0.469962E-02
    0.359602E+00    0.209886E+00   -0.103787E-04    0.976700E-01   -0.992515E+00    0.278086E+01    0.897631E+00    0.469851E-02
    0.359801E+00    0.209860E+00   -0.103916E-04    0.978156E-01   -0.992505E+00    0.277931E+01    0.897487E+00    0.469740E-02
    0.360001E+00    0.209834E+00   -0.104044E-04    0.979612E-01   -0.992494E+00    0.277777E+01    0.897343E+00    0.469629E-02
    0.360201E+00    0.209808E+00   -0.104173E-04    0.981070E-01   -0.992484E+00    0.277623E+01    0.897198E+00    0.469518E-02
    0.360401E+00    0.209782E+00   -0.104302E-04    0.982528E-01   -0.992474E+00    0.277469E+01    0.897053E+00    0.469407E-02
    0.360601E+00    0.209756E+00   -0.104431E-04    0.983988E-01   -0.992463E+00    0.277315E+01    0.896908E+00    0.469296E-02
    0.360800E+00    0.209730E+00   -0.104561E-04    0.985449E-01   -0.992453E+00    0.277162E+01    0.896763E+00    0.469185E-02
    0.361000E+00    0.209704E+00   -0.104690E-04    0.986911E-01   -0.992442E+00    0.277008E+01    0.896618E+00    0.469074E-02
    0.361200E+00    0.209677E+00   -0.104819E-04    0.988374E-01   -0.992432E+00    0.276855E+01    0.896473E+00    0.468963E-02
    0.361400E+00    0.209651E+00   -0.104948E-04    0.989838E-01   -0.992422E+00    0.276702E+01    0.896328E+00    0.468852E-02
    0.361600E+00    0.209625E+00   -0.105078E-04    0.991303E-01   -0.992411E+00    0.276549E+01    0.896182E+00    0.468741E-02
    0.361799E+00    0.209599E+00   -0.105207E-04    0.992769E-01   -0.992401E+00    0.276396E+01    0.896037E+00    0.468630E-02
    0.361999E+00    0.209572E+00   -0.105337E-04    0.994237E-01   -0.992390E+00    0.276244E+01    0.895891E+00    0.468519E-02
    0.362199E+00    0.209546E+00   -0.105466E-04    0.995705E-01   -0.992380E+00    0.276091E+01    0.895745E+00    0.468408E-02
    0.362399E+00    0.209520E+00   -0.105596E-04    0.997175E-01   -0.992369E+00    0.275939E+01    0.895600E+00    0.468297E-02
    0.362599E+00    0.209493E+00   -0.105726E-04    0.998646E-01   -0.992359E+00    0.275787E+01    0.895454E+00    0.468186E-02
    0.362799E+00    0.209467E+00   -0.105856E-04    0.100012E+00   -0.992348E+00    0.275635E+01    0.895307E+00    0.468075E-02
    0.362998E+00    0.209441E+00   -0.105985E-04    0.100159E+00   -0.992338E+00    0.275483E+01    0.895161E+00    0.467964E-02
    0.363198E+00    0.209414E+00   -0.106115E-04    0.100306E+00   -0.992328E+00    0.275332E+01    0.895015E+00    0.467853E-02
    0.363398E+00    0.209388E+00   -0.106245E-04    0.100454E+00   -0.992317E+00    0.275180E+01    0.894869E+00    0.467742E-02
    0.363598E+00    0.209361E+00   -0.106375E-04    0.100602E+00   -0.992307E+00    0.275029E+01    0.894722E+00    0.467631E-02
    0.363798E+00    0.209335E+00   -0.106505E-04    0.100749E+00   -0.992296E+00    0.274878E+01    0.894575E+00    0.467520E-02
    0.363997E+00    0.209308E+00   -0.106636E-04    0.100897E+00   -0.992286E+00    0.274727E+01    0.894429E+00    0.467409E-02
    0.364197E+00    0.209282E+00   -0.106766E-04    0.101045E+00   -0.992275E+00    0.274577E+01    0.894282E+00    0.467298E-02
    0.364397E+00    0.209255E+00   -0.106896E-04    0.101193E+00   -0.992265E+00    0.274426E+01    0.894135E+00    0.467187E-02
    0.364597E+00    0.209229E+00   -0.107026E-04    0.101341E+00   -0.992254E+00    0.274276E+01    0.893988E+00    0.467076E-02
    0.364797E+00    0.209202E+00   -0.107157E-04    0.101490E+00   -0.992244E+00    0.274125E+01    0.893841E+00    0.466965E-02
    0.364996E+00    0.209175E+00   -0.107287E-04    0.101638E+00   -0.992233E+00    0.273975E+01    0.893694E+00    0.466854E-02
    0.365196E+00    0.209149E+00   -0.107418E-04    0.101786E+00   -0.992222E+00    0.273825E+01    0.893546E+00    0.466742E-02
    0.365396E+00    0.209122E+00   -0.107548E-04    0.101935E+00   -0.992212E+00    0.273676E+01    0.893399E+00    0.466631E-02
    0.365596E+00    0.209095E+00   -0.107679E-04    0.102084E+00   -0.992201E+00    0.273526E+01    0.893251E+00    0.466520E-02
    0.365796E+00    0.209069E+00   -0.107810E-04    0.102233E+00   -0.992191E+00    0.273377E+01    0.893103E+00    0.466409E-02
    0.365995E+00    0.209042E+00   -0.107941E-04    0.102382E+00   -0.992180E+00    0.273227E+01    0.892956E+00    0.466298E-02
    0.366195E+00    0.209015E+00   -0.108071E-04    0.102531E+00   -0.992170E+00    0.273078E+01    0.892808E+00    0.466187E-02
    0.366395E+00    0.208988E+00   -0.108202E-04    0.102680E+00   -0.992159E+00    0.272929E+01    0.892660E+00    0.466076E-02
    0.366595E+00    0.208962E+00   -0.108333E-04    0.102829E+00   -0.992149E+00    0.272781E+01    0.892511E+00    0.465964E-02
    0.366795E+00    0.208935E+00   -0.108464E-04    0.102978E+00   -0.992138E+00    0.272632E+01    0.892363E+00    0.465853E-02
    0.366995E+00    0.208908E+00   -0.108596E-04    0.103128E+00   -0.992128E+00    0.272484E+01    0.892215E+00    0.465742E-02
    0.367194E+00    0.208881E+00   -0.108727E-04    0.103277E+00   -0.992117E+00    0.272335E+01    0.892066E+00    0.465631E-02
    0.367394E+00    0.208854E+00   -0.108858E-04    0.103427E+00   -0.992106E+00    0.272187E+01    0.891918E+00    0.465520E-02
    0.367594E+00    0.208827E+00   -0.108989E-04    0.103577E+00   -0.992096E+00    0.272039E+01    0.891769E+00    0.465408E-02
    0.367794E+00    0.208800E+00   -0.109121E-04    0.103727E+00   -0.992085E+00    0.271891E+01    0.891620E+00    0.465297E-02
    0.367994E+00    0.208773E+00   -0.109252E-04    0.103877E+00   -0.992075E+00    0.271744E+01    0.891471E+00    0.465186E-02
    0.368193E+00    0.208746E+00   -0.109383E-04    0.104027E+00   -0.992064E+00    0.271596E+01    0.891322E+00    0.465075E-02
    0.368393E+00    0.208719E+00   -0.109515E-04    0.104177E+00   -0.992053E+00    0.271449E+01    0.891173E+00    0.464963E-02
    0.368593E+00    0.208692E+00   -0.109647E-04    0.104327E+00   -0.992043E+00    0.271302E+01    0.891024E+00    0.464852E-02
    0.368793E+00    0.208665E+00   -0.109778E-04    0.104478E+00   -0.992032E+00    0.271155E+01    0.890875E+00    0.464741E-02
    0.368993E+00    0.208638E+00   -0.109910E-04    0.104628E+00   -0.992022E+00    0.271008E+01    0.890725E+00    0.464630E-02
    0.369192E+00    0.208611E+00   -0.110042E-04    0.104779E+00   -0.992011E+00    0.270861E+01    0.890576E+00    0.464518E-02
    0.369392E+00    0.208584E+00   -0.110174E-04    0.104930E+00   -0.992000E+00    0.270715E+01    0.890426E+00    0.464407E-02
    0.369592E+00    0.208557E+00   -0.110305E-04    0.105081E+00   -0.991990E+00    0.270569E+01    0.890276E+00    0.464296E-02
    0.369792E+00    0.208529E+00   -0.110437E-04    0.105232E+00   -0.991979E+00    0.270422E+01    0.890126E+00    0.464184E-02
    0.369992E+00    0.208502E+00   -0.110569E-04    0.105383E+00   -0.991968E+00    0.270276E+01    0.889977E+00    0.464073E-02
    0.370192E+00    0.208475E+00   -0.110702E-04    0.105534E+00   -0.991958E+00    0.270130E+01    0.889826E+00    0.463962E-02
    0.370391E+00    0.208448E+00   -0.110834E-04    0.105685E+00   -0.991947E+00    0.269985E+01    0.889676E+00    0.463850E-02
    0.370591E+00    0.208420E+00   -0.110966E-04    0.105837E+00   -0.991936E+00    0.269839E+01    0.889526E+00    0.463739E-02
    0.370791E+00    0.208393E+00   -0.111098E-04    0.105988E+00   -0.991926E+00    0.269694E+01    0.889376E+00    0.463628E-02
    0.370991E+00    0.208366E+00   -0.111231E-04    0.106140E+00   -0.991915E+00    0.269548E+01    0.889225E+00    0.463516E-02
    0.371191E+00    0.208338E+00   -0.111363E-04    0.106292E+00   -0.991904E+00    0.269403E+01    0.889074E+00    0.463405E-02
    0.371390E+00    0.208311E+00   -0.111495E-04    0.106443E+00   -0.991894E+00    0.269258E+01    0.888924E+00    0.463293E-02
    0.371590E+00    0.208284E+00   -0.111628E-04    0.106595E+00   -0.991883E+00    0.269114E+01    0.888773E+00    0.463182E-02
    0.371790E+00    0.208256E+00   -0.111760E-04    0.106747E+00   -0.991872E+00    0.268969E+01    0.888622E+00    0.463071E-02
    0.371990E+00    0.208229E+00   -0.111893E-04    0.106900E+00   -0.991862E+00    0.268825E+01    0.888471E+00    0.462959E-02
    0.372190E+00    0.208201E+00   -0.112026E-04    0.107052E+00   -0.991851E+00    0.268680E+01    0.888320E+00    0.462848E-02
    0.372389E+00    0.208174E+00   -0.112159E-04    0.107204E+00   -0.991840E+00    0.268536E+01    0.888168E+00    0.462736E-02
    0.372589E+00    0.208146E+00   -0.112291E-04    0.107357E+00   -0.991829E+00    0.268392E+01    0.888017E+00    0.462625E-02
    0.372789E+00    0.208119E+00   -0.112424E-04    0.107509E+00   -0.991819E+00    0.268248E+01    0.887866E+00    0.462513E-02
    0.372989E+00    0.208091E+00   -0.112557E-04    0.107662E+00   -0.991808E+00    0.268104E+01    0.887714E+00    0.462402E-02
    0.373189E+00    0.208064E+00   -0.112690E-04    0.107815E+00   -0.991797E+00    0.267961E+01    0.887562E+00    0.462290E-02
    0.373389E+00    0.208036E+00   -0.112823E-04    0.107968E+00   -0.991787E+00    0.267818E+01    0.887411E+00    0.462179E-02
    0.373588E+00    0.208009E+00   -0.112956E-04    0.108121E+00   -0.991776E+00    0.267674E+01    0.887259E+00    0.462067E-02
    0.373788E+00    0.207981E+00   -0.113089E-04    0.108274E+00   -0.991765E+00    0.267531E+01    0.887107E+00    0.461956E-02
    0.373988E+00    0.207953E+00   -0.113223E-04    0.108427E+00   -0.991754E+00    0.267388E+01    0.886955E+00    0.461844E-02
    0.374188E+00    0.207926E+00   -0.113356E-04    0.108580E+00   -0.991744E+00    0.267245E+01    0.886802E+00    0.461733E-02
    0.374388E+00    0.207898E+00   -0.113489E-04    0.108734E+00   -0.991733E+00    0.267103E+01    0.886650E+00    0.461621E-02
    0.374587E+00    0.207870E+00   -0.113623E-04    0.108887E+00   -0.991722E+00    0.266960E+01    0.886498E+00    0.461510E-02
    0.374787E+00    0.207842E+00   -0.113756E-04    0.109041E+00   -0.991711E+00    0.266818E+01    0.886345E+00    0.461398E-02
    0.374987E+00    0.207815E+00   -0.113890E-04    0.109195E+00   -0.991701E+00    0.266676E+01    0.886192E+00    0.461287E-02
    0.375187E+00    0.207787E+00   -0.114023E-04    0.109349E+00   -0.991690E+00    0.266534E+01    0.886040E+00    0.461175E-02
    0.375387E+00    0.207759E+00   -0.114157E-04    0.109503E+00   -0.991679E+00    0.266392E+01    0.885887E+00    0.461064E-02
    0.375586E+00    0.207731E+00   -0.114291E-04    0.109657E+00   -0.991668E+00    0.266250E+01    0.885734E+00    0.460952E-02
    0.375786E+00    0.207703E+00   -0.114424E-04    0.109811E+00   -0.991657E+00    0.266109E+01    0.885581E+00    0.460840E-02
    0.375986E+00    0.207676E+00   -0.114558E-04    0.109965E+00   -0.991647E+00    0.265967E+01    0.885428E+00    0.460729E-02
    0.376186E+00    0.207648E+00   -0.114692E-04    0.110119E+00   -0.991636E+00    0.265826E+01    0.885274E+00    0.460617E-02
    0.376386E+00    0.207620E+00   -0.114826E-04    0.110274E+00   -0.991625E+00    0.265685E+01    0.885121E+00    0.460506E-02
    0.376586E+00    0.207592E+00   -0.114960E-04    0.110429E+00   -0.991614E+00    0.265544E+01    0.884968E+00    0.460394E-02
    0.376785E+00    0.207564E+00   -0.115094E-04    0.110583E+00   -0.991604E+00    0.265403E+01    0.884814E+00    0.460282E-02
    0.376985E+00    0.207536E+00   -0.115228E-04    0.110738E+00   -0.991593E+00    0.265262E+01    0.884660E+00    0.460171E-02
    0.377185E+00    0.207508E+00   -0.115362E-04    0.110893E+00   -0.991582E+00    0.265122E+01    0.884506E+00    0.460059E-02
    0.377385E+00    0.207480E+00   -0.115497E-04    0.111048E+00   -0.991571E+00    0.264982E+01    0.884353E+00    0.459947E-02
    0.377585E+00    0.207452E+00   -0.115631E-04    0.111203E+00   -0.991560E+00    0.264841E+01    0.884199E+00    0.459836E-02
    0.377784E+00    0.207424E+00   -0.115765E-04    0.111358E+00   -0.991549E+00    0.264701E+01    0.884044E+00    0.459724E-02
    0.377984E+00    0.207395E+00   -0.115900E-04    0.111514E+00   -0.991539E+00    0.264561E+01    0.883890E+00    0.459612E-02
    0.378184E+00    0.207367E+00   -0.116034E-04    0.111669E+00   -0.991528E+00    0.264422E+01    0.883736E+00    0.459500E-02
    0.378384E+00    0.207339E+00   -0.116169E-04    0.111825E+00   -0.991517E+00    0.264282E+01    0.883581E+00    0.459389E-02
    0.378584E+00    0.207311E+00   -0.116303E-04    0.111980E+00   -0.991506E+00    0.264142E+01    0.883427E+00    0.459277E-02
    0.378783E+00    0.207283E+00   -0.116438E-04    0.112136E+00   -0.991495E+00    0.264003E+01    0.883272E+00    0.459165E-02
    0.378983E+00    0.207254E+00   -0.116573E-04    0.112292E+00   -0.991484E+00    0.263864E+01    0.883118E+00    0.459053E-02
    0.379183E+00    0.207226E+00   -0.116707E-04    0.112448E+00   -0.991473E+00    0.263725E+01    0.882963E+00    0.458942E-02
    0.379383E+00    0.207198E+00   -0.116842E-04    0.112604E+00   -0.991463E+00    0.263586E+01    0.882808E+00    0.458830E-02
    0.379583E+00    0.207170E+00   -0.116977E-04    0.112760E+00   -0.991452E+00    0.263447E+01    0.882653E+00    0.458718E-02
    0.379783E+00    0.207141E+00   -0.117112E-04    0.112916E+00   -0.991441E+00    0.263309E+01    0.882498E+00    0.458606E-02
    0.379982E+00    0.207113E+00   -0.117247E-04    0.113073E+00   -0.991430E+00    0.263170E+01    0.882342E+00    0.458494E-02
    0.380182E+00    0.207085E+00   -0.117382E-04    0.113229E+00   -0.991419E+00    0.263032E+01    0.882187E+00    0.458383E-02
    0.380382E+00    0.207056E+00   -0.117517E-04    0.113386E+00   -0.991408E+00    0.262894E+01    0.882031E+00    0.458271E-02
    0.380582E+00    0.207028E+00   -0.117652E-04    0.113543E+00   -0.991397E+00    0.262756E+01    0.881876E+00    0.458159E-02
    0.380782E+00    0.206999E+00   -0.117787E-04    0.113699E+00   -0.991386E+00    0.262618E+01    0.881720E+00    0.458047E-02
    0.380981E+00    0.206971E+00   -0.117923E-04    0.113856E+00   -0.991376E+00    0.262480E+01    0.881564E+00    0.457935E-02
    0.381181E+00    0.206942E+00   -0.118058E-04    0.114013E+00   -0.991365E+00    0.262342E+01    0.881408E+00    0.457823E-02
    0.381381E+00    0.206914E+00   -0.118193E-04    0.114170E+00   -0.991354E+00    0.262205E+01    0.881252E+00    0.457712E-02
    0.381581E+00    0.206885E+00   -0.118329E-04    0.114328E+00   -0.991343E+00    0.262068E+01    0.881096E+00    0.457600E-02
    0.381781E+00    0.206857E+00   -0.118464E-04    0.114485E+00   -0.991332E+00    0.261930E+01    0.880940E+00    0.457488E-02
    0.381980E+00    0.206828E+00   -0.118600E-04    0.114642E+00   -0.991321E+00    0.261793E+01    0.880784E+00    0.457376E-02
    0.382180E+00    0.206800E+00   -0.118735E-04    0.114800E+00   -0.991310E+00    0.261657E+01    0.880627E+00    0.457264E-02
    0.382380E+00    0.206771E+00   -0.118871E-04    0.114958E+00   -0.991299E+00    0.261520E+01    0.880471E+00    0.457152E-02
    0.382580E+00    0.206743E+00   -0.119007E-04    0.115115E+00   -0.991288E+00    0.261383E+01    0.880314E+00    0.457040E-02
    0.382780E+00    0.206714E+00   -0.119143E-04    0.115273E+00   -0.991277E+00    0.261247E+01    0.880158E+00    0.456928E-02
    0.382980E+00    0.206685E+00   -0.119278E-04    0.115431E+00   -0.991266E+00    0.261111E+01    0.880001E+00    0.456816E-02
    0.383179E+00    0.206656E+00   -0.119414E-04    0.115589E+00   -0.991255E+00    0.260974E+01    0.879844E+00    0.456704E-02
    0.383379E+00    0.206628E+00   -0.119550E-04    0.115747E+00   -0.991244E+00    0.260838E+01    0.879687E+00    0.456592E-02
    0.383579E+00    0.206599E+00   -0.119686E-04    0.115905E+00   -0.991234E+00    0.260703E+01    0.879530E+00    0.456480E-02
    0.383779E+00    0.206570E+00   -0.119822E-04    0.116064E+00   -0.991223E+00    0.260567E+01    0.879373E+00    0.456368E-02
    0.383979E+00    0.206541E+00   -0.119958E-04    0.116222E+00   -0.991212E+00    0.260431E+01    0.879215E+00    0.456256E-02
    0.384178E+00    0.206513E+00   -0.120095E-04    0.116381E+00   -0.991201E+00    0.260296E+01    0.879058E+00    0.456144E-02
    0.384378E+00    0.206484E+00   -0.120231E-04    0.116539E+00   -0.991190E+00    0.260160E+01    0.878900E+00    0.456032E-02
    0.384578E+00    0.206455E+00   -0.120367E-04    0.116698E+00   -0.991179E+00    0.260025E+01    0.878743E+00    0.455920E-02
    0.384778E+00    0.206426E+00   -0.120503E-04    0.116857E+00   -0.991168E+00    0.259890E+01    0.878585E+00    0.455808E-02
    0.384978E+00    0.206397E+00   -0.120640E-04    0.117016E+00   -0.991157E+00    0.259755E+01    0.878427E+00    0.455696E-02
    0.385177E+00    0.206368E+00   -0.120776E-04    0.117175E+00   -0.991146E+00    0.259621E+01    0.878269E+00    0.455584E-02
    0.385377E+00    0.206339E+00   -0.120913E-04    0.117334E+00   -0.991135E+00    0.259486E+01    0.878111E+00    0.455472E-02
    0.385577E+00    0.206310E+00   -0.121049E-04    0.117494E+00   -0.991124E+00    0.259351E+01    0.877953E+00    0.455359E-02
    0.385777E+00    0.206281E+00   -0.121186E-04    0.117653E+00   -0.991113E+00    0.259217E+01    0.877795E+00    0.455247E-02
    0.385977E+00    0.206252E+00   -0.121323E-04    0.117812E+00   -0.991102E+00    0.259083E+01    0.877636E+00    0.455135E-02
    0.386177E+00    0.206223E+00   -0.121459E-04    0.117972E+00   -0.991091E+00    0.258949E+01    0.877478E+00    0.455023E-02
    0.386376E+00    0.206194E+00   -0.121596E-04    0.118132E+00   -0.991080E+00    0.258815E+01    0.877319E+00    0.454911E-02
    0.386576E+00    0.206165E+00   -0.121733E-04    0.118292E+00   -0.991069E+00    0.258681E+01    0.877160E+00    0.454799E-02
    0.386776E+00    0.206136E+00   -0.121870E-04    0.118451E+00   -0.991058E+00    0.258548E+01    0.877002E+00    0.454687E-02
    0.386976E+00    0.206107E+00   -0.122007E-04    0.118611E+00   -0.991047E+00    0.258414E+01    0.876843E+00    0.454574E-02
    0.387176E+00    0.206078E+00   -0.122144E-04    0.118771E+00   -0.991036E+00    0.258281E+01    0.876684E+00    0.454462E-02
    0.387375E+00    0.206048E+00   -0.122281E-04    0.118932E+00   -0.991025E+00    0.258148E+01    0.876525E+00    0.454350E-02
    0.387575E+00    0.206019E+00   -0.122418E-04    0.119092E+00   -0.991014E+00    0.258014E+01    0.876366E+00    0.454238E-02
    0.387775E+00    0.205990E+00   -0.122555E-04    0.119252E+00   -0.991003E+00    0.257881E+01    0.876206E+00    0.454125E-02
    0.387975E+00    0.205961E+00   -0.122692E-04    0.119413E+00   -0.990992E+00    0.257749E+01    0.876047E+00    0.454013E-02
    0.388175E+00    0.205932E+00   -0.122830E-04    0.119573E+00   -0.990981E+00    0.257616E+01    0.875888E+00    0.453901E-02
    0.388374E+00    0.205902E+00   -0.122967E-04    0.119734E+00   -0.990969E+00    0.257483E+01    0.875728E+00    0.453789E-02
    0.388574E+00    0.205873E+00   -0.123104E-04    0.119895E+00   -0.990958E+00    0.257351E+01    0.875568E+00    0.453676E-02
    0.388774E+00    0.205844E+00   -0.123242E-04    0.120056E+00   -0.990947E+00    0.257219E+01    0.875408E+00    0.453564E-02
    0.388974E+00    0.205814E+00   -0.123379E-04    0.120217E+00   -0.990936E+00    0.257087E+01    0.875249E+00    0.453452E-02
    0.389174E+00    0.205785E+00   -0.123517E-04    0.120378E+00   -0.990925E+00    0.256955E+01    0.875089E+00    0.453340E-02
    0.389374E+00    0.205755E+00   -0.123654E-04    0.120539E+00   -0.990914E+00    0.256823E+01    0.874929E+00    0.453227E-02
    0.389573E+00    0.205726E+00   -0.123792E-04    0.120701E+00   -0.990903E+00    0.256691E+01    0.874768E+00    0.453115E-02
    0.389773E+00    0.205697E+00   -0.123930E-04    0.120862E+00   -0.990892E+00    0.256559E+01    0.874608E+00    0.453003E-02
    0.389973E+00    0.205667E+00   -0.124067E-04    0.121023E+00   -0.990881E+00    0.256428E+01    0.874448E+00    0.452890E-02
    0.390173E+00    0.205638E+00   -0.124205E-04    0.121185E+00   -0.990870E+00    0.256297E+01    0.874287E+00    0.452778E-02
    0.390373E+00    0.205608E+00   -0.124343E-04    0.121347E+00   -0.990859E+00    0.256166E+01    0.874127E+00    0.452665E-02
    0.390572E+00    0.205579E+00   -0.124481E-04    0.121509E+00   -0.990848E+00    0.256034E+01    0.873966E+00    0.452553E-02
    0.390772E+00    0.205549E+00   -0.124619E-04    0.121671E+00   -0.990837E+00    0.255904E+01    0.873805E+00    0.452441E-02
    0.390972E+00    0.205519E+00   -0.124757E-04    0.121833E+00   -0.990826E+00    0.255773E+01    0.873644E+00    0.452328E-02
    0.391172E+00    0.205490E+00   -0.124895E-04    0.121995E+00   -0.990814E+00    0.255642E+01    0.873483E+00    0.452216E-02
    0.391372E+00    0.205460E+00   -0.125033E-04    0.122157E+00   -0.990803E+00    0.255512E+01    0.873322E+00    0.452103E-02
    0.391571E+00    0.205431E+00   -0.125171E-04    0.122319E+00   -0.990792E+00    0.255381E+01    0.873161E+00    0.451991E-02
    0.391771E+00    0.205401E+00   -0.125309E-04    0.122482E+00   -0.990781E+00    0.255251E+01    0.873000E+00    0.451878E-02
    0.391971E+00    0.205371E+00   -0.125448E-04    0.122644E+00   -0.990770E+00    0.255121E+01    0.872838E+00    0.451766E-02
    0.392171E+00    0.205341E+00   -0.125586E-04    0.122807E+00   -0.990759E+00    0.254991E+01    0.872677E+00    0.451653E-02
    0.392371E+00    0.205312E+00   -0.125724E-04    0.122969E+00   -0.990748E+00    0.254861E+01    0.872515E+00    0.451541E-02
    0.392571E+00    0.205282E+00   -0.125863E-04    0.123132E+00   -0.990737E+00    0.254731E+01    0.872353E+00    0.451428E-02
    0.392770E+00    0.205252E+00   -0.126001E-04    0.123295E+00   -0.990726E+00    0.254602E+01    0.872192E+00    0.451316E-02
    0.392970E+00    0.205222E+00   -0.126140E-04    0.123458E+00   -0.990714E+00    0.254472E+01    0.872030E+00    0.451203E-02
    0.393170E+00    0.205193E+00   -0.126278E-04    0.123621E+00   -0.990703E+00    0.254343E+01    0.871868E+00    0.451091E-02
