 a		phi		phidot		fde		w	1+z	fmatter	frad
    0.711165E-02    0.907807E+01    0.490405E-10    0.760582E-06   -0.100000E+01    0.140614E+03    0.958530E+00    0.414690E-01
    0.713462E-02    0.907807E+01    0.494412E-10    0.768070E-06   -0.100000E+01    0.140162E+03    0.958649E+00    0.413500E-01
    0.715766E-02    0.907807E+01    0.498451E-10    0.775632E-06   -0.100000E+01    0.139710E+03    0.958768E+00    0.412312E-01
    0.718077E-02    0.907807E+01    0.502522E-10    0.783267E-06   -0.100000E+01    0.139261E+03    0.958886E+00    0.411129E-01
    0.720396E-02    0.907807E+01    0.506627E-10    0.790978E-06   -0.100000E+01    0.138812E+03    0.959004E+00    0.409949E-01
    0.722723E-02    0.907807E+01    0.510766E-10    0.798764E-06   -0.100000E+01    0.138366E+03    0.959122E+00    0.408773E-01
    0.725057E-02    0.907807E+01    0.514938E-10    0.806626E-06   -0.100000E+01    0.137920E+03    0.959239E+00    0.407601E-01
    0.727398E-02    0.907807E+01    0.519144E-10    0.814565E-06   -0.100000E+01    0.137476E+03    0.959356E+00    0.406432E-01
    0.729748E-02    0.907807E+01    0.523384E-10    0.822583E-06   -0.100000E+01    0.137034E+03    0.959473E+00    0.405267E-01
    0.732104E-02    0.907807E+01    0.527659E-10    0.830679E-06   -0.100000E+01    0.136593E+03    0.959589E+00    0.404105E-01
    0.734469E-02    0.907807E+01    0.531968E-10    0.838854E-06   -0.100000E+01    0.136153E+03    0.959704E+00    0.402947E-01
    0.736840E-02    0.907807E+01    0.536313E-10    0.847109E-06   -0.100000E+01    0.135715E+03    0.959820E+00    0.401792E-01
    0.739220E-02    0.907807E+01    0.540692E-10    0.855445E-06   -0.100000E+01    0.135278E+03    0.959935E+00    0.400642E-01
    0.741607E-02    0.907807E+01    0.545108E-10    0.863863E-06   -0.100000E+01    0.134842E+03    0.960050E+00    0.399494E-01
    0.744002E-02    0.907807E+01    0.549560E-10    0.872364E-06   -0.100000E+01    0.134408E+03    0.960164E+00    0.398351E-01
    0.746405E-02    0.907807E+01    0.554047E-10    0.880947E-06   -0.100000E+01    0.133976E+03    0.960278E+00    0.397210E-01
    0.748816E-02    0.907807E+01    0.558572E-10    0.889615E-06   -0.100000E+01    0.133544E+03    0.960392E+00    0.396074E-01
    0.751234E-02    0.907807E+01    0.563133E-10    0.898368E-06   -0.100000E+01    0.133114E+03    0.960505E+00    0.394940E-01
    0.753660E-02    0.907807E+01    0.567731E-10    0.907207E-06   -0.100000E+01    0.132686E+03    0.960618E+00    0.393811E-01
    0.756094E-02    0.907807E+01    0.572366E-10    0.916132E-06   -0.100000E+01    0.132259E+03    0.960731E+00    0.392685E-01
    0.758536E-02    0.907807E+01    0.577040E-10    0.925144E-06   -0.100000E+01    0.131833E+03    0.960843E+00    0.391562E-01
    0.760985E-02    0.907807E+01    0.581751E-10    0.934245E-06   -0.100000E+01    0.131409E+03    0.960955E+00    0.390443E-01
    0.763443E-02    0.907807E+01    0.586501E-10    0.943435E-06   -0.100000E+01    0.130986E+03    0.961066E+00    0.389327E-01
    0.765908E-02    0.907807E+01    0.591289E-10    0.952716E-06   -0.100000E+01    0.130564E+03    0.961178E+00    0.388215E-01
    0.768382E-02    0.907807E+01    0.596116E-10    0.962087E-06   -0.100000E+01    0.130144E+03    0.961288E+00    0.387106E-01
    0.770863E-02    0.907807E+01    0.600983E-10    0.971550E-06   -0.100000E+01    0.129725E+03    0.961399E+00    0.386001E-01
    0.773353E-02    0.907807E+01    0.605889E-10    0.981105E-06   -0.100000E+01    0.129307E+03    0.961509E+00    0.384899E-01
    0.775850E-02    0.907807E+01    0.610835E-10    0.990754E-06   -0.100000E+01    0.128891E+03    0.961619E+00    0.383801E-01
    0.778356E-02    0.907807E+01    0.615821E-10    0.100050E-05   -0.100000E+01    0.128476E+03    0.961728E+00    0.382705E-01
    0.780870E-02    0.907807E+01    0.620848E-10    0.101034E-05   -0.100000E+01    0.128062E+03    0.961838E+00    0.381614E-01
    0.783391E-02    0.907807E+01    0.625916E-10    0.102027E-05   -0.100000E+01    0.127650E+03    0.961946E+00    0.380526E-01
    0.785921E-02    0.907807E+01    0.631025E-10    0.103031E-05   -0.100000E+01    0.127239E+03    0.962055E+00    0.379441E-01
    0.788459E-02    0.907807E+01    0.636176E-10    0.104044E-05   -0.100000E+01    0.126830E+03    0.962163E+00    0.378359E-01
    0.791006E-02    0.907807E+01    0.641368E-10    0.105067E-05   -0.100000E+01    0.126421E+03    0.962271E+00    0.377281E-01
    0.793560E-02    0.907807E+01    0.646603E-10    0.106100E-05   -0.100000E+01    0.126014E+03    0.962378E+00    0.376207E-01
    0.796123E-02    0.907807E+01    0.651880E-10    0.107143E-05   -0.100000E+01    0.125609E+03    0.962485E+00    0.375135E-01
    0.798694E-02    0.907807E+01    0.657200E-10    0.108196E-05   -0.100000E+01    0.125204E+03    0.962592E+00    0.374067E-01
    0.801273E-02    0.907807E+01    0.662564E-10    0.109260E-05   -0.100000E+01    0.124801E+03    0.962699E+00    0.373002E-01
    0.803861E-02    0.907807E+01    0.667971E-10    0.110334E-05   -0.100000E+01    0.124400E+03    0.962805E+00    0.371941E-01
    0.806457E-02    0.907807E+01    0.673422E-10    0.111419E-05   -0.100000E+01    0.123999E+03    0.962911E+00    0.370883E-01
    0.809062E-02    0.907807E+01    0.678917E-10    0.112514E-05   -0.100000E+01    0.123600E+03    0.963016E+00    0.369828E-01
    0.811674E-02    0.907807E+01    0.684458E-10    0.113620E-05   -0.100000E+01    0.123202E+03    0.963121E+00    0.368777E-01
    0.814296E-02    0.907807E+01    0.690043E-10    0.114737E-05   -0.100000E+01    0.122806E+03    0.963226E+00    0.367729E-01
    0.816925E-02    0.907807E+01    0.695673E-10    0.115865E-05   -0.100000E+01    0.122410E+03    0.963330E+00    0.366684E-01
    0.819564E-02    0.907807E+01    0.701350E-10    0.117004E-05   -0.100000E+01    0.122016E+03    0.963435E+00    0.365642E-01
    0.822210E-02    0.907807E+01    0.707072E-10    0.118154E-05   -0.100000E+01    0.121623E+03    0.963538E+00    0.364604E-01
    0.824866E-02    0.907807E+01    0.712842E-10    0.119315E-05   -0.100000E+01    0.121232E+03    0.963642E+00    0.363569E-01
    0.827530E-02    0.907807E+01    0.718658E-10    0.120487E-05   -0.100000E+01    0.120842E+03    0.963745E+00    0.362537E-01
    0.830202E-02    0.907807E+01    0.724521E-10    0.121672E-05   -0.100000E+01    0.120453E+03    0.963848E+00    0.361508E-01
    0.832883E-02    0.907807E+01    0.730432E-10    0.122867E-05   -0.100000E+01    0.120065E+03    0.963950E+00    0.360483E-01
    0.835573E-02    0.907807E+01    0.736391E-10    0.124075E-05   -0.100000E+01    0.119678E+03    0.964053E+00    0.359461E-01
    0.838271E-02    0.907807E+01    0.742399E-10    0.125294E-05   -0.100000E+01    0.119293E+03    0.964155E+00    0.358442E-01
    0.840979E-02    0.907807E+01    0.748455E-10    0.126525E-05   -0.100000E+01    0.118909E+03    0.964256E+00    0.357426E-01
    0.843695E-02    0.907807E+01    0.754561E-10    0.127768E-05   -0.100000E+01    0.118526E+03    0.964357E+00    0.356413E-01
    0.846419E-02    0.907807E+01    0.760716E-10    0.129024E-05   -0.100000E+01    0.118145E+03    0.964458E+00    0.355404E-01
    0.849153E-02    0.907807E+01    0.766922E-10    0.130291E-05   -0.100000E+01    0.117764E+03    0.964559E+00    0.354397E-01
    0.851895E-02    0.907807E+01    0.773178E-10    0.131571E-05   -0.100000E+01    0.117385E+03    0.964659E+00    0.353394E-01
    0.854646E-02    0.907807E+01    0.779484E-10    0.132864E-05   -0.100000E+01    0.117007E+03    0.964759E+00    0.352394E-01
    0.857406E-02    0.907807E+01    0.785842E-10    0.134169E-05   -0.100000E+01    0.116631E+03    0.964859E+00    0.351397E-01
    0.860175E-02    0.907807E+01    0.792252E-10    0.135487E-05   -0.100000E+01    0.116255E+03    0.964958E+00    0.350404E-01
    0.862953E-02    0.907807E+01    0.798714E-10    0.136818E-05   -0.100000E+01    0.115881E+03    0.965057E+00    0.349413E-01
    0.865740E-02    0.907807E+01    0.805228E-10    0.138162E-05   -0.100000E+01    0.115508E+03    0.965156E+00    0.348426E-01
    0.868536E-02    0.907807E+01    0.811796E-10    0.139519E-05   -0.100000E+01    0.115136E+03    0.965254E+00    0.347441E-01
    0.871341E-02    0.907807E+01    0.818417E-10    0.140890E-05   -0.100000E+01    0.114766E+03    0.965353E+00    0.346460E-01
    0.874155E-02    0.907807E+01    0.825091E-10    0.142274E-05   -0.100000E+01    0.114396E+03    0.965450E+00    0.345482E-01
    0.876978E-02    0.907807E+01    0.831820E-10    0.143671E-05   -0.100000E+01    0.114028E+03    0.965548E+00    0.344507E-01
    0.879810E-02    0.907807E+01    0.838604E-10    0.145082E-05   -0.100000E+01    0.113661E+03    0.965645E+00    0.343535E-01
    0.882651E-02    0.907807E+01    0.845442E-10    0.146507E-05   -0.100000E+01    0.113295E+03    0.965742E+00    0.342566E-01
    0.885502E-02    0.907807E+01    0.852337E-10    0.147946E-05   -0.100000E+01    0.112930E+03    0.965839E+00    0.341600E-01
    0.888361E-02    0.907807E+01    0.859287E-10    0.149398E-05   -0.100000E+01    0.112567E+03    0.965935E+00    0.340637E-01
    0.891230E-02    0.907807E+01    0.866294E-10    0.150866E-05   -0.100000E+01    0.112204E+03    0.966031E+00    0.339677E-01
    0.894109E-02    0.907807E+01    0.873358E-10    0.152347E-05   -0.100000E+01    0.111843E+03    0.966126E+00    0.338721E-01
    0.896996E-02    0.907807E+01    0.880479E-10    0.153843E-05   -0.100000E+01    0.111483E+03    0.966222E+00    0.337767E-01
    0.899893E-02    0.907807E+01    0.887659E-10    0.155354E-05   -0.100000E+01    0.111124E+03    0.966317E+00    0.336816E-01
    0.902799E-02    0.907807E+01    0.894896E-10    0.156879E-05   -0.100000E+01    0.110767E+03    0.966412E+00    0.335868E-01
    0.905715E-02    0.907807E+01    0.902192E-10    0.158419E-05   -0.100000E+01    0.110410E+03    0.966506E+00    0.334923E-01
    0.908640E-02    0.907807E+01    0.909548E-10    0.159975E-05   -0.100000E+01    0.110055E+03    0.966600E+00    0.333982E-01
    0.911574E-02    0.907807E+01    0.916964E-10    0.161545E-05   -0.100000E+01    0.109700E+03    0.966694E+00    0.333043E-01
    0.914518E-02    0.907807E+01    0.924440E-10    0.163131E-05   -0.100000E+01    0.109347E+03    0.966788E+00    0.332107E-01
    0.917471E-02    0.907807E+01    0.931976E-10    0.164733E-05   -0.100000E+01    0.108995E+03    0.966881E+00    0.331174E-01
    0.920434E-02    0.907807E+01    0.939574E-10    0.166350E-05   -0.100000E+01    0.108644E+03    0.966974E+00    0.330244E-01
    0.923407E-02    0.907807E+01    0.947234E-10    0.167983E-05   -0.100000E+01    0.108295E+03    0.967067E+00    0.329317E-01
    0.926389E-02    0.907807E+01    0.954955E-10    0.169632E-05   -0.100000E+01    0.107946E+03    0.967159E+00    0.328393E-01
    0.929381E-02    0.907807E+01    0.962740E-10    0.171297E-05   -0.100000E+01    0.107599E+03    0.967251E+00    0.327472E-01
    0.932382E-02    0.907807E+01    0.970588E-10    0.172978E-05   -0.100000E+01    0.107252E+03    0.967343E+00    0.326554E-01
    0.935393E-02    0.907807E+01    0.978500E-10    0.174676E-05   -0.100000E+01    0.106907E+03    0.967434E+00    0.325638E-01
    0.938414E-02    0.907807E+01    0.986476E-10    0.176390E-05   -0.100000E+01    0.106563E+03    0.967526E+00    0.324726E-01
    0.941445E-02    0.907807E+01    0.994516E-10    0.178122E-05   -0.100000E+01    0.106220E+03    0.967617E+00    0.323816E-01
    0.944485E-02    0.907807E+01    0.100262E-09    0.179870E-05   -0.100000E+01    0.105878E+03    0.967707E+00    0.322910E-01
    0.947535E-02    0.907807E+01    0.101079E-09    0.181635E-05   -0.100000E+01    0.105537E+03    0.967798E+00    0.322006E-01
    0.950595E-02    0.907807E+01    0.101903E-09    0.183418E-05   -0.100000E+01    0.105197E+03    0.967888E+00    0.321105E-01
    0.953665E-02    0.907807E+01    0.102734E-09    0.185218E-05   -0.100000E+01    0.104859E+03    0.967977E+00    0.320207E-01
    0.956745E-02    0.907807E+01    0.103571E-09    0.187035E-05   -0.100000E+01    0.104521E+03    0.968067E+00    0.319311E-01
    0.959835E-02    0.907807E+01    0.104415E-09    0.188870E-05   -0.100000E+01    0.104185E+03    0.968156E+00    0.318419E-01
    0.962934E-02    0.907807E+01    0.105266E-09    0.190724E-05   -0.100000E+01    0.103849E+03    0.968245E+00    0.317530E-01
    0.966044E-02    0.907807E+01    0.106124E-09    0.192595E-05   -0.100000E+01    0.103515E+03    0.968334E+00    0.316643E-01
    0.969164E-02    0.907807E+01    0.106989E-09    0.194485E-05   -0.100000E+01    0.103182E+03    0.968422E+00    0.315759E-01
    0.972294E-02    0.907807E+01    0.107861E-09    0.196393E-05   -0.100000E+01    0.102850E+03    0.968510E+00    0.314878E-01
    0.975434E-02    0.907807E+01    0.108740E-09    0.198320E-05   -0.100000E+01    0.102518E+03    0.968598E+00    0.313999E-01
    0.978584E-02    0.907807E+01    0.109626E-09    0.200266E-05   -0.100000E+01    0.102188E+03    0.968686E+00    0.313124E-01
    0.981744E-02    0.907807E+01    0.110519E-09    0.202230E-05   -0.100000E+01    0.101860E+03    0.968773E+00    0.312251E-01
    0.984915E-02    0.907807E+01    0.111420E-09    0.204214E-05   -0.100000E+01    0.101532E+03    0.968860E+00    0.311381E-01
    0.988096E-02    0.907807E+01    0.112328E-09    0.206218E-05   -0.100000E+01    0.101205E+03    0.968947E+00    0.310514E-01
    0.991287E-02    0.907807E+01    0.113243E-09    0.208241E-05   -0.100000E+01    0.100879E+03    0.969033E+00    0.309650E-01
    0.994488E-02    0.907807E+01    0.114166E-09    0.210283E-05   -0.100000E+01    0.100554E+03    0.969119E+00    0.308788E-01
    0.997700E-02    0.907807E+01    0.115096E-09    0.212346E-05   -0.100000E+01    0.100231E+03    0.969205E+00    0.307929E-01
    0.100092E-01    0.907807E+01    0.116034E-09    0.214429E-05   -0.100000E+01    0.999079E+02    0.969291E+00    0.307073E-01
    0.100415E-01    0.907807E+01    0.116979E-09    0.216532E-05   -0.100000E+01    0.995863E+02    0.969376E+00    0.306219E-01
    0.100740E-01    0.907807E+01    0.117932E-09    0.218656E-05   -0.100000E+01    0.992657E+02    0.969461E+00    0.305368E-01
    0.101065E-01    0.907807E+01    0.118893E-09    0.220801E-05   -0.100000E+01    0.989462E+02    0.969546E+00    0.304520E-01
    0.101391E-01    0.907807E+01    0.119861E-09    0.222966E-05   -0.100000E+01    0.986277E+02    0.969630E+00    0.303675E-01
    0.101719E-01    0.907807E+01    0.120838E-09    0.225153E-05   -0.100000E+01    0.983102E+02    0.969715E+00    0.302832E-01
    0.102047E-01    0.907807E+01    0.121822E-09    0.227361E-05   -0.100000E+01    0.979937E+02    0.969799E+00    0.301992E-01
    0.102377E-01    0.907807E+01    0.122815E-09    0.229591E-05   -0.100000E+01    0.976783E+02    0.969882E+00    0.301155E-01
    0.102708E-01    0.907807E+01    0.123815E-09    0.231842E-05   -0.100000E+01    0.973638E+02    0.969966E+00    0.300320E-01
    0.103039E-01    0.907807E+01    0.124824E-09    0.234116E-05   -0.100000E+01    0.970504E+02    0.970049E+00    0.299488E-01
    0.103372E-01    0.907807E+01    0.125841E-09    0.236411E-05   -0.100000E+01    0.967380E+02    0.970132E+00    0.298659E-01
    0.103706E-01    0.907807E+01    0.126866E-09    0.238730E-05   -0.100000E+01    0.964266E+02    0.970214E+00    0.297832E-01
    0.104041E-01    0.907807E+01    0.127899E-09    0.241070E-05   -0.100000E+01    0.961162E+02    0.970297E+00    0.297008E-01
    0.104377E-01    0.907807E+01    0.128941E-09    0.243434E-05   -0.100000E+01    0.958068E+02    0.970379E+00    0.296187E-01
    0.104714E-01    0.907807E+01    0.129991E-09    0.245821E-05   -0.100000E+01    0.954984E+02    0.970461E+00    0.295368E-01
    0.105052E-01    0.907807E+01    0.131050E-09    0.248231E-05   -0.100000E+01    0.951910E+02    0.970542E+00    0.294552E-01
    0.105391E-01    0.907807E+01    0.132117E-09    0.250665E-05   -0.100000E+01    0.948845E+02    0.970624E+00    0.293738E-01
    0.105732E-01    0.907807E+01    0.133193E-09    0.253123E-05   -0.100000E+01    0.945791E+02    0.970705E+00    0.292927E-01
    0.106073E-01    0.907807E+01    0.134278E-09    0.255604E-05   -0.100000E+01    0.942746E+02    0.970786E+00    0.292119E-01
    0.106416E-01    0.907807E+01    0.135372E-09    0.258110E-05   -0.100000E+01    0.939712E+02    0.970866E+00    0.291313E-01
    0.106759E-01    0.907807E+01    0.136474E-09    0.260640E-05   -0.100000E+01    0.936687E+02    0.970946E+00    0.290510E-01
    0.107104E-01    0.907807E+01    0.137586E-09    0.263195E-05   -0.100000E+01    0.933671E+02    0.971026E+00    0.289709E-01
    0.107450E-01    0.907807E+01    0.138706E-09    0.265775E-05   -0.100000E+01    0.930666E+02    0.971106E+00    0.288911E-01
    0.107797E-01    0.907807E+01    0.139836E-09    0.268381E-05   -0.100000E+01    0.927670E+02    0.971186E+00    0.288116E-01
    0.108145E-01    0.907807E+01    0.140975E-09    0.271011E-05   -0.100000E+01    0.924684E+02    0.971265E+00    0.287323E-01
    0.108494E-01    0.907807E+01    0.142123E-09    0.273668E-05   -0.100000E+01    0.921707E+02    0.971344E+00    0.286532E-01
    0.108845E-01    0.907807E+01    0.143280E-09    0.276350E-05   -0.100000E+01    0.918740E+02    0.971423E+00    0.285744E-01
    0.109196E-01    0.907807E+01    0.144447E-09    0.279059E-05   -0.100000E+01    0.915783E+02    0.971501E+00    0.284959E-01
    0.109549E-01    0.907807E+01    0.145623E-09    0.281794E-05   -0.100000E+01    0.912835E+02    0.971580E+00    0.284176E-01
    0.109903E-01    0.907807E+01    0.146809E-09    0.284556E-05   -0.100000E+01    0.909896E+02    0.971658E+00    0.283396E-01
    0.110258E-01    0.907807E+01    0.148004E-09    0.287344E-05   -0.100000E+01    0.906967E+02    0.971735E+00    0.282618E-01
    0.110614E-01    0.907807E+01    0.149209E-09    0.290160E-05   -0.100000E+01    0.904047E+02    0.971813E+00    0.281842E-01
    0.110971E-01    0.907807E+01    0.150424E-09    0.293004E-05   -0.100000E+01    0.901137E+02    0.971890E+00    0.281069E-01
    0.111329E-01    0.907807E+01    0.151649E-09    0.295875E-05   -0.100000E+01    0.898236E+02    0.971967E+00    0.280299E-01
    0.111689E-01    0.907807E+01    0.152884E-09    0.298775E-05   -0.100000E+01    0.895345E+02    0.972044E+00    0.279531E-01
    0.112049E-01    0.907807E+01    0.154128E-09    0.301702E-05   -0.100000E+01    0.892463E+02    0.972120E+00    0.278766E-01
    0.112411E-01    0.907807E+01    0.155383E-09    0.304659E-05   -0.100000E+01    0.889590E+02    0.972197E+00    0.278003E-01
    0.112774E-01    0.907807E+01    0.156648E-09    0.307644E-05   -0.100000E+01    0.886726E+02    0.972273E+00    0.277242E-01
    0.113139E-01    0.907807E+01    0.157924E-09    0.310659E-05   -0.100000E+01    0.883872E+02    0.972349E+00    0.276484E-01
    0.113504E-01    0.907807E+01    0.159209E-09    0.313702E-05   -0.100000E+01    0.881027E+02    0.972424E+00    0.275728E-01
    0.113871E-01    0.907807E+01    0.160505E-09    0.316776E-05   -0.100000E+01    0.878190E+02    0.972499E+00    0.274975E-01
    0.114238E-01    0.907807E+01    0.161812E-09    0.319880E-05   -0.100000E+01    0.875364E+02    0.972574E+00    0.274224E-01
    0.114607E-01    0.907807E+01    0.163129E-09    0.323014E-05   -0.100000E+01    0.872546E+02    0.972649E+00    0.273476E-01
    0.114977E-01    0.907807E+01    0.164457E-09    0.326178E-05   -0.100000E+01    0.869737E+02    0.972724E+00    0.272730E-01
    0.115349E-01    0.907807E+01    0.165796E-09    0.329374E-05   -0.100000E+01    0.866937E+02    0.972798E+00    0.271986E-01
    0.115721E-01    0.907807E+01    0.167146E-09    0.332601E-05   -0.100000E+01    0.864146E+02    0.972872E+00    0.271245E-01
    0.116095E-01    0.907807E+01    0.168506E-09    0.335859E-05   -0.100000E+01    0.861365E+02    0.972946E+00    0.270506E-01
    0.116470E-01    0.907807E+01    0.169878E-09    0.339149E-05   -0.100000E+01    0.858592E+02    0.973020E+00    0.269769E-01
    0.116846E-01    0.907807E+01    0.171261E-09    0.342471E-05   -0.100000E+01    0.855828E+02    0.973093E+00    0.269035E-01
    0.117223E-01    0.907807E+01    0.172655E-09    0.345826E-05   -0.100000E+01    0.853073E+02    0.973166E+00    0.268303E-01
    0.117602E-01    0.907807E+01    0.174060E-09    0.349213E-05   -0.100000E+01    0.850327E+02    0.973239E+00    0.267574E-01
    0.117982E-01    0.907807E+01    0.175477E-09    0.352634E-05   -0.100000E+01    0.847590E+02    0.973312E+00    0.266847E-01
    0.118363E-01    0.907807E+01    0.176905E-09    0.356088E-05   -0.100000E+01    0.844861E+02    0.973384E+00    0.266122E-01
    0.118745E-01    0.907807E+01    0.178345E-09    0.359576E-05   -0.100000E+01    0.842142E+02    0.973456E+00    0.265400E-01
    0.119128E-01    0.907807E+01    0.179796E-09    0.363098E-05   -0.100000E+01    0.839431E+02    0.973528E+00    0.264680E-01
    0.119513E-01    0.907807E+01    0.181260E-09    0.366654E-05   -0.100000E+01    0.836728E+02    0.973600E+00    0.263962E-01
    0.119899E-01    0.907807E+01    0.182735E-09    0.370245E-05   -0.100000E+01    0.834035E+02    0.973672E+00    0.263247E-01
    0.120286E-01    0.907807E+01    0.184222E-09    0.373871E-05   -0.100000E+01    0.831350E+02    0.973743E+00    0.262534E-01
    0.120675E-01    0.907807E+01    0.185721E-09    0.377532E-05   -0.100000E+01    0.828674E+02    0.973814E+00    0.261823E-01
    0.121064E-01    0.907807E+01    0.187233E-09    0.381230E-05   -0.100000E+01    0.826006E+02    0.973885E+00    0.261114E-01
    0.121455E-01    0.907807E+01    0.188756E-09    0.384963E-05   -0.100000E+01    0.823347E+02    0.973955E+00    0.260408E-01
    0.121848E-01    0.907807E+01    0.190292E-09    0.388733E-05   -0.100000E+01    0.820697E+02    0.974026E+00    0.259704E-01
    0.122241E-01    0.907807E+01    0.191841E-09    0.392539E-05   -0.100000E+01    0.818055E+02    0.974096E+00    0.259002E-01
    0.122636E-01    0.907807E+01    0.193402E-09    0.396383E-05   -0.100000E+01    0.815422E+02    0.974166E+00    0.258303E-01
    0.123032E-01    0.907807E+01    0.194976E-09    0.400264E-05   -0.100000E+01    0.812797E+02    0.974235E+00    0.257606E-01
    0.123429E-01    0.907807E+01    0.196562E-09    0.404184E-05   -0.100000E+01    0.810180E+02    0.974305E+00    0.256911E-01
    0.123828E-01    0.907807E+01    0.198162E-09    0.408141E-05   -0.100000E+01    0.807572E+02    0.974374E+00    0.256218E-01
    0.124228E-01    0.907807E+01    0.199774E-09    0.412138E-05   -0.100000E+01    0.804973E+02    0.974443E+00    0.255528E-01
    0.124629E-01    0.907807E+01    0.201400E-09    0.416173E-05   -0.100000E+01    0.802381E+02    0.974512E+00    0.254840E-01
    0.125031E-01    0.907807E+01    0.203039E-09    0.420247E-05   -0.100000E+01    0.799799E+02    0.974580E+00    0.254154E-01
    0.125435E-01    0.907807E+01    0.204691E-09    0.424362E-05   -0.100000E+01    0.797224E+02    0.974649E+00    0.253470E-01
    0.125840E-01    0.907807E+01    0.206356E-09    0.428516E-05   -0.100000E+01    0.794658E+02    0.974717E+00    0.252788E-01
    0.126247E-01    0.907807E+01    0.208035E-09    0.432712E-05   -0.100000E+01    0.792100E+02    0.974785E+00    0.252109E-01
    0.126654E-01    0.907807E+01    0.209728E-09    0.436948E-05   -0.100000E+01    0.789550E+02    0.974852E+00    0.251432E-01
    0.127063E-01    0.907807E+01    0.211434E-09    0.441225E-05   -0.100000E+01    0.787008E+02    0.974920E+00    0.250757E-01
    0.127474E-01    0.907807E+01    0.213154E-09    0.445545E-05   -0.100000E+01    0.784475E+02    0.974987E+00    0.250084E-01
    0.127886E-01    0.907807E+01    0.214888E-09    0.449906E-05   -0.100000E+01    0.781949E+02    0.975054E+00    0.249413E-01
    0.128299E-01    0.907807E+01    0.216637E-09    0.454310E-05   -0.100000E+01    0.779432E+02    0.975121E+00    0.248745E-01
    0.128713E-01    0.907807E+01    0.218399E-09    0.458757E-05   -0.100000E+01    0.776923E+02    0.975188E+00    0.248079E-01
    0.129129E-01    0.907807E+01    0.220176E-09    0.463248E-05   -0.100000E+01    0.774422E+02    0.975254E+00    0.247414E-01
    0.129546E-01    0.907807E+01    0.221967E-09    0.467782E-05   -0.100000E+01    0.771929E+02    0.975320E+00    0.246752E-01
    0.129964E-01    0.907807E+01    0.223773E-09    0.472361E-05   -0.100000E+01    0.769444E+02    0.975386E+00    0.246093E-01
    0.130384E-01    0.907807E+01    0.225593E-09    0.476984E-05   -0.100000E+01    0.766967E+02    0.975452E+00    0.245435E-01
    0.130805E-01    0.907807E+01    0.227428E-09    0.481653E-05   -0.100000E+01    0.764499E+02    0.975517E+00    0.244779E-01
    0.131227E-01    0.907807E+01    0.229278E-09    0.486367E-05   -0.100000E+01    0.762038E+02    0.975583E+00    0.244126E-01
    0.131651E-01    0.907807E+01    0.231143E-09    0.491127E-05   -0.100000E+01    0.759585E+02    0.975648E+00    0.243475E-01
    0.132076E-01    0.907807E+01    0.233023E-09    0.495934E-05   -0.100000E+01    0.757139E+02    0.975713E+00    0.242825E-01
    0.132503E-01    0.907807E+01    0.234919E-09    0.500787E-05   -0.100000E+01    0.754702E+02    0.975777E+00    0.242178E-01
    0.132931E-01    0.907807E+01    0.236830E-09    0.505688E-05   -0.100000E+01    0.752273E+02    0.975842E+00    0.241533E-01
    0.133360E-01    0.907807E+01    0.238756E-09    0.510637E-05   -0.100000E+01    0.749851E+02    0.975906E+00    0.240890E-01
    0.133791E-01    0.907807E+01    0.240698E-09    0.515634E-05   -0.100000E+01    0.747437E+02    0.975970E+00    0.240249E-01
    0.134223E-01    0.907807E+01    0.242656E-09    0.520680E-05   -0.100000E+01    0.745031E+02    0.976034E+00    0.239611E-01
    0.134656E-01    0.907807E+01    0.244630E-09    0.525775E-05   -0.100000E+01    0.742633E+02    0.976097E+00    0.238974E-01
    0.135091E-01    0.907807E+01    0.246619E-09    0.530920E-05   -0.100000E+01    0.740242E+02    0.976161E+00    0.238339E-01
    0.135527E-01    0.907807E+01    0.248625E-09    0.536115E-05   -0.100000E+01    0.737859E+02    0.976224E+00    0.237707E-01
    0.135965E-01    0.907807E+01    0.250647E-09    0.541361E-05   -0.100000E+01    0.735484E+02    0.976287E+00    0.237076E-01
    0.136404E-01    0.907807E+01    0.252686E-09    0.546658E-05   -0.100000E+01    0.733117E+02    0.976350E+00    0.236448E-01
    0.136844E-01    0.907807E+01    0.254741E-09    0.552006E-05   -0.100000E+01    0.730757E+02    0.976412E+00    0.235821E-01
    0.137286E-01    0.907807E+01    0.256812E-09    0.557407E-05   -0.100000E+01    0.728404E+02    0.976475E+00    0.235197E-01
    0.137730E-01    0.907807E+01    0.258901E-09    0.562861E-05   -0.100000E+01    0.726059E+02    0.976537E+00    0.234575E-01
    0.138175E-01    0.907807E+01    0.261007E-09    0.568368E-05   -0.100000E+01    0.723722E+02    0.976599E+00    0.233954E-01
    0.138621E-01    0.907807E+01    0.263129E-09    0.573929E-05   -0.100000E+01    0.721393E+02    0.976661E+00    0.233336E-01
    0.139068E-01    0.907807E+01    0.265269E-09    0.579544E-05   -0.100000E+01    0.719070E+02    0.976722E+00    0.232720E-01
    0.139518E-01    0.907807E+01    0.267426E-09    0.585213E-05   -0.100000E+01    0.716756E+02    0.976784E+00    0.232105E-01
    0.139968E-01    0.907807E+01    0.269601E-09    0.590939E-05   -0.100000E+01    0.714448E+02    0.976845E+00    0.231493E-01
