#    L    TT             EE             BB             TE          
  1173   0.114602E+04   0.143710E+02   0.932286E-01  -0.829983E+01
  1174   0.114241E+04   0.144702E+02   0.931893E-01  -0.763192E+01
  1175   0.113874E+04   0.145732E+02   0.931489E-01  -0.697659E+01
  1176   0.113503E+04   0.146797E+02   0.931075E-01  -0.633409E+01
  1177   0.113127E+04   0.147898E+02   0.930649E-01  -0.570464E+01
  1178   0.112745E+04   0.149034E+02   0.930212E-01  -0.508850E+01
  1179   0.112360E+04   0.150204E+02   0.929765E-01  -0.448589E+01
  1180   0.111971E+04   0.151407E+02   0.929308E-01  -0.389705E+01
  1181   0.111576E+04   0.152643E+02   0.928839E-01  -0.332220E+01
  1182   0.111178E+04   0.153911E+02   0.928361E-01  -0.276152E+01
  1183   0.110776E+04   0.155211E+02   0.927872E-01  -0.221524E+01
  1184   0.110371E+04   0.156541E+02   0.927373E-01  -0.168355E+01
  1185   0.109961E+04   0.157901E+02   0.926863E-01  -0.116668E+01
  1186   0.109547E+04   0.159290E+02   0.926344E-01  -0.664815E+00
  1187   0.109130E+04   0.160707E+02   0.925815E-01  -0.178164E+00
  1188   0.108710E+04   0.162152E+02   0.925276E-01   0.293131E+00
  1189   0.108287E+04   0.163623E+02   0.924727E-01   0.748917E+00
  1190   0.107860E+04   0.165121E+02   0.924168E-01   0.118906E+01
  1191   0.107431E+04   0.166643E+02   0.923600E-01   0.161343E+01
  1192   0.106999E+04   0.168190E+02   0.923023E-01   0.202186E+01
  1193   0.106564E+04   0.169760E+02   0.922437E-01   0.241424E+01
  1194   0.106128E+04   0.171353E+02   0.921841E-01   0.279041E+01
  1195   0.105689E+04   0.172967E+02   0.921236E-01   0.315027E+01
  1196   0.105247E+04   0.174603E+02   0.920623E-01   0.349372E+01
  1197   0.104804E+04   0.176259E+02   0.920001E-01   0.382067E+01
  1198   0.104360E+04   0.177933E+02   0.919370E-01   0.413104E+01
  1199   0.103914E+04   0.179626E+02   0.918731E-01   0.442463E+01
  1200   0.103466E+04   0.181336E+02   0.918084E-01   0.470150E+01
  1201   0.103016E+04   0.183063E+02   0.917428E-01   0.496140E+01
  1202   0.102566E+04   0.184805E+02   0.916764E-01   0.520446E+01
  1203   0.102114E+04   0.186562E+02   0.916093E-01   0.543051E+01
  1204   0.101662E+04   0.188334E+02   0.915414E-01   0.563961E+01
  1205   0.101209E+04   0.190118E+02   0.914727E-01   0.583165E+01
  1206   0.100755E+04   0.191915E+02   0.914033E-01   0.600668E+01
  1207   0.100301E+04   0.193723E+02   0.913332E-01   0.616469E+01
  1208   0.998468E+03   0.195543E+02   0.912623E-01   0.630558E+01
  1209   0.993928E+03   0.197371E+02   0.911908E-01   0.642945E+01
  1210   0.989381E+03   0.199209E+02   0.911186E-01   0.653621E+01
  1211   0.984834E+03   0.201055E+02   0.910457E-01   0.662606E+01
  1212   0.980296E+03   0.202909E+02   0.909722E-01   0.669896E+01
  1213   0.975758E+03   0.204769E+02   0.908981E-01   0.675488E+01
  1214   0.971227E+03   0.206635E+02   0.908234E-01   0.679386E+01
  1215   0.966710E+03   0.208505E+02   0.907481E-01   0.681601E+01
  1216   0.962192E+03   0.210380E+02   0.906722E-01   0.682130E+01
  1217   0.957689E+03   0.212257E+02   0.905958E-01   0.680983E+01
  1218   0.953198E+03   0.214137E+02   0.905188E-01   0.678165E+01
  1219   0.948721E+03   0.216018E+02   0.904413E-01   0.673672E+01
  1220   0.944250E+03   0.217899E+02   0.903634E-01   0.667528E+01
  1221   0.939806E+03   0.219779E+02   0.902849E-01   0.659715E+01
  1222   0.935367E+03   0.221658E+02   0.902061E-01   0.650258E+01
  1223   0.930955E+03   0.223535E+02   0.901267E-01   0.639168E+01
  1224   0.926554E+03   0.225408E+02   0.900470E-01   0.626446E+01
  1225   0.922180E+03   0.227278E+02   0.899668E-01   0.612127E+01
  1226   0.917824E+03   0.229143E+02   0.898863E-01   0.596211E+01
  1227   0.913494E+03   0.231003E+02   0.898054E-01   0.578710E+01
  1228   0.909190E+03   0.232856E+02   0.897242E-01   0.559654E+01
  1229   0.904918E+03   0.234702E+02   0.896426E-01   0.539046E+01
  1230   0.900671E+03   0.236541E+02   0.895608E-01   0.516904E+01
  1231   0.896449E+03   0.238370E+02   0.894787E-01   0.493235E+01
  1232   0.892258E+03   0.240191E+02   0.893963E-01   0.468073E+01
  1233   0.888106E+03   0.242000E+02   0.893137E-01   0.441410E+01
  1234   0.883978E+03   0.243798E+02   0.892308E-01   0.413279E+01
  1235   0.879888E+03   0.245584E+02   0.891478E-01   0.383681E+01
  1236   0.875828E+03   0.247357E+02   0.890645E-01   0.352638E+01
  1237   0.871807E+03   0.249116E+02   0.889811E-01   0.320168E+01
  1238   0.867822E+03   0.250860E+02   0.888976E-01   0.286294E+01
  1239   0.863875E+03   0.252589E+02   0.888140E-01   0.251031E+01
  1240   0.859965E+03   0.254301E+02   0.887302E-01   0.214403E+01
  1241   0.856099E+03   0.255996E+02   0.886463E-01   0.176432E+01
  1242   0.852277E+03   0.257674E+02   0.885624E-01   0.137142E+01
  1243   0.848491E+03   0.259333E+02   0.884785E-01   0.965473E+00
  1244   0.844748E+03   0.260973E+02   0.883945E-01   0.546638E+00
  1245   0.841048E+03   0.262592E+02   0.883105E-01   0.115272E+00
  1246   0.837398E+03   0.264190E+02   0.882265E-01  -0.328453E+00
  1247   0.833791E+03   0.265767E+02   0.881426E-01  -0.784305E+00
  1248   0.830234E+03   0.267321E+02   0.880587E-01  -0.125206E+01
  1249   0.826718E+03   0.268852E+02   0.879749E-01  -0.173150E+01
  1250   0.823260E+03   0.270358E+02   0.878911E-01  -0.222238E+01
  1251   0.819842E+03   0.271840E+02   0.878075E-01  -0.272441E+01
  1252   0.816474E+03   0.273297E+02   0.877240E-01  -0.323732E+01
  1253   0.813161E+03   0.274727E+02   0.876406E-01  -0.376082E+01
  1254   0.809896E+03   0.276133E+02   0.875574E-01  -0.429464E+01
  1255   0.806687E+03   0.277511E+02   0.874743E-01  -0.483848E+01
  1256   0.803532E+03   0.278862E+02   0.873914E-01  -0.539208E+01
  1257   0.800431E+03   0.280186E+02   0.873088E-01  -0.595517E+01
  1258   0.797385E+03   0.281482E+02   0.872263E-01  -0.652747E+01
  1259   0.794386E+03   0.282749E+02   0.871441E-01  -0.710871E+01
  1260   0.791455E+03   0.283988E+02   0.870622E-01  -0.769861E+01
  1261   0.788570E+03   0.285196E+02   0.869805E-01  -0.829690E+01
  1262   0.785746E+03   0.286374E+02   0.868991E-01  -0.890331E+01
  1263   0.782982E+03   0.287522E+02   0.868180E-01  -0.951758E+01
  1264   0.780270E+03   0.288639E+02   0.867373E-01  -0.101394E+02
  1265   0.777619E+03   0.289724E+02   0.866568E-01  -0.107685E+02
  1266   0.775019E+03   0.290777E+02   0.865767E-01  -0.114046E+02
  1267   0.772486E+03   0.291797E+02   0.864970E-01  -0.120473E+02
  1268   0.770012E+03   0.292786E+02   0.864176E-01  -0.126964E+02
  1269   0.767597E+03   0.293741E+02   0.863386E-01  -0.133515E+02
  1270   0.765241E+03   0.294663E+02   0.862600E-01  -0.140124E+02
  1271   0.762943E+03   0.295551E+02   0.861819E-01  -0.146787E+02
  1272   0.760710E+03   0.296405E+02   0.861041E-01  -0.153501E+02
  1273   0.758535E+03   0.297225E+02   0.860268E-01  -0.160263E+02
  1274   0.756417E+03   0.298010E+02   0.859500E-01  -0.167070E+02
  1275   0.754364E+03   0.298760E+02   0.858736E-01  -0.173919E+02
  1276   0.752372E+03   0.299475E+02   0.857977E-01  -0.180807E+02
  1277   0.750441E+03   0.300155E+02   0.857222E-01  -0.187730E+02
  1278   0.748572E+03   0.300799E+02   0.856473E-01  -0.194685E+02
  1279   0.746764E+03   0.301406E+02   0.855729E-01  -0.201670E+02
  1280   0.745017E+03   0.301978E+02   0.854990E-01  -0.208682E+02
  1281   0.743333E+03   0.302513E+02   0.854256E-01  -0.215716E+02
  1282   0.741709E+03   0.303011E+02   0.853528E-01  -0.222770E+02
  1283   0.740147E+03   0.303472E+02   0.852805E-01  -0.229842E+02
  1284   0.738645E+03   0.303895E+02   0.852088E-01  -0.236926E+02
  1285   0.737206E+03   0.304280E+02   0.851377E-01  -0.244021E+02
  1286   0.735827E+03   0.304628E+02   0.850671E-01  -0.251124E+02
  1287   0.734509E+03   0.304938E+02   0.849971E-01  -0.258230E+02
  1288   0.733251E+03   0.305210E+02   0.849278E-01  -0.265337E+02
  1289   0.732054E+03   0.305444E+02   0.848590E-01  -0.272441E+02
  1290   0.730919E+03   0.305641E+02   0.847908E-01  -0.279540E+02
  1291   0.729843E+03   0.305800E+02   0.847233E-01  -0.286629E+02
  1292   0.728828E+03   0.305921E+02   0.846564E-01  -0.293707E+02
  1293   0.727872E+03   0.306006E+02   0.845902E-01  -0.300768E+02
  1294   0.726976E+03   0.306051E+02   0.845245E-01  -0.307811E+02
  1295   0.726139E+03   0.306059E+02   0.844596E-01  -0.314833E+02
  1296   0.725361E+03   0.306030E+02   0.843953E-01  -0.321829E+02
  1297   0.724640E+03   0.305962E+02   0.843317E-01  -0.328798E+02
  1298   0.723979E+03   0.305856E+02   0.842687E-01  -0.335736E+02
  1299   0.723374E+03   0.305712E+02   0.842064E-01  -0.342641E+02
  1300   0.722826E+03   0.305531E+02   0.841448E-01  -0.349507E+02
  1301   0.722334E+03   0.305311E+02   0.840839E-01  -0.356335E+02
  1302   0.721899E+03   0.305054E+02   0.840237E-01  -0.363120E+02
  1303   0.721518E+03   0.304760E+02   0.839642E-01  -0.369860E+02
  1304   0.721192E+03   0.304428E+02   0.839053E-01  -0.376551E+02
  1305   0.720922E+03   0.304060E+02   0.838472E-01  -0.383193E+02
  1306   0.720705E+03   0.303655E+02   0.837898E-01  -0.389780E+02
  1307   0.720542E+03   0.303213E+02   0.837331E-01  -0.396312E+02
  1308   0.720431E+03   0.302736E+02   0.836771E-01  -0.402786E+02
  1309   0.720372E+03   0.302221E+02   0.836219E-01  -0.409198E+02
  1310   0.720364E+03   0.301671E+02   0.835673E-01  -0.415546E+02
  1311   0.720408E+03   0.301085E+02   0.835135E-01  -0.421829E+02
  1312   0.720501E+03   0.300463E+02   0.834604E-01  -0.428042E+02
  1313   0.720643E+03   0.299805E+02   0.834080E-01  -0.434184E+02
  1314   0.720834E+03   0.299112E+02   0.833563E-01  -0.440253E+02
  1315   0.721073E+03   0.298385E+02   0.833054E-01  -0.446244E+02
  1316   0.721359E+03   0.297623E+02   0.832551E-01  -0.452158E+02
  1317   0.721691E+03   0.296829E+02   0.832056E-01  -0.457991E+02
  1318   0.722068E+03   0.296000E+02   0.831568E-01  -0.463742E+02
  1319   0.722491E+03   0.295140E+02   0.831087E-01  -0.469407E+02
  1320   0.722957E+03   0.294247E+02   0.830614E-01  -0.474985E+02
  1321   0.723466E+03   0.293322E+02   0.830147E-01  -0.480474E+02
  1322   0.724018E+03   0.292365E+02   0.829688E-01  -0.485871E+02
  1323   0.724611E+03   0.291378E+02   0.829235E-01  -0.491174E+02
  1324   0.725245E+03   0.290361E+02   0.828790E-01  -0.496382E+02
  1325   0.725918E+03   0.289312E+02   0.828352E-01  -0.501492E+02
  1326   0.726629E+03   0.288234E+02   0.827920E-01  -0.506501E+02
  1327   0.727379E+03   0.287126E+02   0.827495E-01  -0.511410E+02
  1328   0.728165E+03   0.285989E+02   0.827078E-01  -0.516215E+02
  1329   0.728986E+03   0.284823E+02   0.826666E-01  -0.520914E+02
  1330   0.729842E+03   0.283630E+02   0.826262E-01  -0.525506E+02
  1331   0.730733E+03   0.282409E+02   0.825864E-01  -0.529989E+02
  1332   0.731655E+03   0.281160E+02   0.825473E-01  -0.534362E+02
  1333   0.732609E+03   0.279885E+02   0.825089E-01  -0.538622E+02
  1334   0.733594E+03   0.278585E+02   0.824710E-01  -0.542768E+02
  1335   0.734608E+03   0.277259E+02   0.824339E-01  -0.546799E+02
  1336   0.735651E+03   0.275908E+02   0.823973E-01  -0.550713E+02
  1337   0.736721E+03   0.274532E+02   0.823614E-01  -0.554508E+02
  1338   0.737818E+03   0.273134E+02   0.823260E-01  -0.558184E+02
  1339   0.738941E+03   0.271712E+02   0.822913E-01  -0.561738E+02
  1340   0.740087E+03   0.270268E+02   0.822572E-01  -0.565170E+02
  1341   0.741256E+03   0.268800E+02   0.822236E-01  -0.568479E+02
  1342   0.742448E+03   0.267313E+02   0.821907E-01  -0.571661E+02
  1343   0.743660E+03   0.265804E+02   0.821582E-01  -0.574718E+02
  1344   0.744892E+03   0.264275E+02   0.821264E-01  -0.577647E+02
  1345   0.746143E+03   0.262726E+02   0.820951E-01  -0.580447E+02
  1346   0.747410E+03   0.261157E+02   0.820643E-01  -0.583118E+02
  1347   0.748694E+03   0.259570E+02   0.820341E-01  -0.585657E+02
  1348   0.749992E+03   0.257965E+02   0.820043E-01  -0.588064E+02
  1349   0.751305E+03   0.256342E+02   0.819751E-01  -0.590337E+02
  1350   0.752630E+03   0.254704E+02   0.819463E-01  -0.592477E+02
  1351   0.753967E+03   0.253049E+02   0.819181E-01  -0.594485E+02
  1352   0.755315E+03   0.251379E+02   0.818903E-01  -0.596357E+02
  1353   0.756674E+03   0.249695E+02   0.818629E-01  -0.598096E+02
  1354   0.758036E+03   0.247998E+02   0.818360E-01  -0.599701E+02
  1355   0.759412E+03   0.246287E+02   0.818096E-01  -0.601171E+02
  1356   0.760794E+03   0.244565E+02   0.817836E-01  -0.602506E+02
  1357   0.762182E+03   0.242831E+02   0.817579E-01  -0.603706E+02
  1358   0.763578E+03   0.241086E+02   0.817327E-01  -0.604771E+02
  1359   0.764973E+03   0.239331E+02   0.817079E-01  -0.605700E+02
  1360   0.766369E+03   0.237566E+02   0.816834E-01  -0.606493E+02
  1361   0.767764E+03   0.235792E+02   0.816593E-01  -0.607150E+02
  1362   0.769168E+03   0.234010E+02   0.816356E-01  -0.607672E+02
  1363   0.770565E+03   0.232220E+02   0.816122E-01  -0.608056E+02
  1364   0.771964E+03   0.230422E+02   0.815891E-01  -0.608305E+02
  1365   0.773363E+03   0.228618E+02   0.815663E-01  -0.608418E+02
  1366   0.774750E+03   0.226808E+02   0.815439E-01  -0.608396E+02
  1367   0.776138E+03   0.224994E+02   0.815217E-01  -0.608239E+02
  1368   0.777521E+03   0.223174E+02   0.814998E-01  -0.607947E+02
  1369   0.778892E+03   0.221351E+02   0.814782E-01  -0.607520E+02
  1370   0.780266E+03   0.219525E+02   0.814568E-01  -0.606959E+02
  1371   0.781620E+03   0.217696E+02   0.814357E-01  -0.606266E+02
  1372   0.782970E+03   0.215867E+02   0.814148E-01  -0.605439E+02
  1373   0.784308E+03   0.214036E+02   0.813941E-01  -0.604480E+02
  1374   0.785636E+03   0.212204E+02   0.813736E-01  -0.603390E+02
  1375   0.786945E+03   0.210374E+02   0.813533E-01  -0.602170E+02
  1376   0.788244E+03   0.208545E+02   0.813331E-01  -0.600819E+02
  1377   0.789533E+03   0.206717E+02   0.813132E-01  -0.599339E+02
  1378   0.790804E+03   0.204892E+02   0.812933E-01  -0.597731E+02
  1379   0.792057E+03   0.203069E+02   0.812736E-01  -0.595995E+02
  1380   0.793287E+03   0.201251E+02   0.812540E-01  -0.594131E+02
  1381   0.794507E+03   0.199436E+02   0.812346E-01  -0.592142E+02
  1382   0.795703E+03   0.197627E+02   0.812152E-01  -0.590026E+02
  1383   0.796875E+03   0.195822E+02   0.811959E-01  -0.587784E+02
  1384   0.798024E+03   0.194024E+02   0.811767E-01  -0.585419E+02
  1385   0.799158E+03   0.192232E+02   0.811575E-01  -0.582932E+02
  1386   0.800268E+03   0.190448E+02   0.811383E-01  -0.580325E+02
  1387   0.801349E+03   0.188673E+02   0.811192E-01  -0.577598E+02
  1388   0.802406E+03   0.186906E+02   0.811001E-01  -0.574755E+02
  1389   0.803435E+03   0.185149E+02   0.810809E-01  -0.571796E+02
  1390   0.804441E+03   0.183403E+02   0.810618E-01  -0.568722E+02
  1391   0.805418E+03   0.181667E+02   0.810426E-01  -0.565537E+02
  1392   0.806366E+03   0.179943E+02   0.810234E-01  -0.562240E+02
  1393   0.807293E+03   0.178231E+02   0.810041E-01  -0.558833E+02
  1394   0.808184E+03   0.176532E+02   0.809847E-01  -0.555317E+02
  1395   0.809040E+03   0.174846E+02   0.809652E-01  -0.551695E+02
  1396   0.809867E+03   0.173174E+02   0.809456E-01  -0.547966E+02
  1397   0.810666E+03   0.171516E+02   0.809259E-01  -0.544134E+02
  1398   0.811424E+03   0.169873E+02   0.809061E-01  -0.540198E+02
  1399   0.812153E+03   0.168246E+02   0.808861E-01  -0.536162E+02
  1400   0.812841E+03   0.166635E+02   0.808659E-01  -0.532028E+02
  1401   0.813502E+03   0.165040E+02   0.808456E-01  -0.527797E+02
  1402   0.814121E+03   0.163463E+02   0.808250E-01  -0.523471E+02
  1403   0.814706E+03   0.161902E+02   0.808043E-01  -0.519052E+02
  1404   0.815258E+03   0.160360E+02   0.807833E-01  -0.514543E+02
  1405   0.815769E+03   0.158837E+02   0.807621E-01  -0.509944E+02
  1406   0.816240E+03   0.157333E+02   0.807407E-01  -0.505257E+02
  1407   0.816670E+03   0.155848E+02   0.807189E-01  -0.500484E+02
  1408   0.817068E+03   0.154383E+02   0.806969E-01  -0.495627E+02
  1409   0.817419E+03   0.152938E+02   0.806746E-01  -0.490688E+02
  1410   0.817738E+03   0.151514E+02   0.806520E-01  -0.485669E+02
  1411   0.818010E+03   0.150111E+02   0.806291E-01  -0.480571E+02
  1412   0.818244E+03   0.148729E+02   0.806058E-01  -0.475398E+02
  1413   0.818431E+03   0.147370E+02   0.805822E-01  -0.470149E+02
  1414   0.818580E+03   0.146033E+02   0.805583E-01  -0.464830E+02
  1415   0.818683E+03   0.144718E+02   0.805339E-01  -0.459441E+02
  1416   0.818749E+03   0.143426E+02   0.805092E-01  -0.453986E+02
  1417   0.818769E+03   0.142158E+02   0.804841E-01  -0.448467E+02
  1418   0.818751E+03   0.140915E+02   0.804586E-01  -0.442886E+02
  1419   0.818689E+03   0.139695E+02   0.804326E-01  -0.437244E+02
  1420   0.818583E+03   0.138500E+02   0.804063E-01  -0.431545E+02
  1421   0.818432E+03   0.137330E+02   0.803795E-01  -0.425791E+02
  1422   0.818237E+03   0.136186E+02   0.803522E-01  -0.419984E+02
  1423   0.818006E+03   0.135066E+02   0.803245E-01  -0.414126E+02
  1424   0.817723E+03   0.133973E+02   0.802963E-01  -0.408218E+02
  1425   0.817397E+03   0.132906E+02   0.802677E-01  -0.402265E+02
  1426   0.817028E+03   0.131865E+02   0.802385E-01  -0.396267E+02
  1427   0.816609E+03   0.130851E+02   0.802089E-01  -0.390228E+02
  1428   0.816146E+03   0.129863E+02   0.801787E-01  -0.384148E+02
  1429   0.815641E+03   0.128903E+02   0.801480E-01  -0.378032E+02
  1430   0.815093E+03   0.127969E+02   0.801168E-01  -0.371881E+02
  1431   0.814495E+03   0.127064E+02   0.800851E-01  -0.365698E+02
  1432   0.813856E+03   0.126186E+02   0.800529E-01  -0.359485E+02
  1433   0.813166E+03   0.125336E+02   0.800201E-01  -0.353244E+02
  1434   0.812435E+03   0.124514E+02   0.799867E-01  -0.346978E+02
  1435   0.811655E+03   0.123720E+02   0.799528E-01  -0.340690E+02
  1436   0.810832E+03   0.122955E+02   0.799183E-01  -0.334381E+02
  1437   0.809962E+03   0.122217E+02   0.798833E-01  -0.328055E+02
  1438   0.809042E+03   0.121509E+02   0.798477E-01  -0.321713E+02
  1439   0.808081E+03   0.120830E+02   0.798115E-01  -0.315358E+02
  1440   0.807079E+03   0.120180E+02   0.797747E-01  -0.308993E+02
  1441   0.806029E+03   0.119558E+02   0.797373E-01  -0.302620E+02
  1442   0.804930E+03   0.118965E+02   0.796993E-01  -0.296240E+02
  1443   0.803783E+03   0.118401E+02   0.796607E-01  -0.289857E+02
  1444   0.802596E+03   0.117866E+02   0.796216E-01  -0.283473E+02
  1445   0.801360E+03   0.117361E+02   0.795818E-01  -0.277090E+02
  1446   0.800077E+03   0.116885E+02   0.795414E-01  -0.270711E+02
  1447   0.798753E+03   0.116438E+02   0.795003E-01  -0.264338E+02
  1448   0.797382E+03   0.116020E+02   0.794587E-01  -0.257973E+02
  1449   0.795963E+03   0.115632E+02   0.794164E-01  -0.251620E+02
  1450   0.794504E+03   0.115272E+02   0.793735E-01  -0.245280E+02
  1451   0.793005E+03   0.114942E+02   0.793300E-01  -0.238956E+02
  1452   0.791459E+03   0.114641E+02   0.792858E-01  -0.232651E+02
  1453   0.789865E+03   0.114369E+02   0.792411E-01  -0.226367E+02
  1454   0.788231E+03   0.114126E+02   0.791956E-01  -0.220106E+02
  1455   0.786558E+03   0.113912E+02   0.791495E-01  -0.213870E+02
  1456   0.784844E+03   0.113727E+02   0.791028E-01  -0.207660E+02
  1457   0.783091E+03   0.113571E+02   0.790555E-01  -0.201479E+02
  1458   0.781290E+03   0.113443E+02   0.790075E-01  -0.195328E+02
  1459   0.779450E+03   0.113343E+02   0.789588E-01  -0.189210E+02
  1460   0.777570E+03   0.113273E+02   0.789095E-01  -0.183127E+02
  1461   0.775650E+03   0.113230E+02   0.788595E-01  -0.177080E+02
  1462   0.773690E+03   0.113215E+02   0.788089E-01  -0.171072E+02
  1463   0.771690E+03   0.113228E+02   0.787576E-01  -0.165105E+02
  1464   0.769650E+03   0.113268E+02   0.787057E-01  -0.159179E+02
  1465   0.767571E+03   0.113337E+02   0.786531E-01  -0.153297E+02
  1466   0.765459E+03   0.113432E+02   0.785999E-01  -0.147463E+02
  1467   0.763307E+03   0.113554E+02   0.785460E-01  -0.141676E+02
  1468   0.761122E+03   0.113704E+02   0.784914E-01  -0.135939E+02
  1469   0.758898E+03   0.113879E+02   0.784362E-01  -0.130255E+02
  1470   0.756633E+03   0.114082E+02   0.783804E-01  -0.124623E+02
  1471   0.754344E+03   0.114310E+02   0.783238E-01  -0.119047E+02
  1472   0.752014E+03   0.114564E+02   0.782667E-01  -0.113528E+02
  1473   0.749644E+03   0.114843E+02   0.782088E-01  -0.108068E+02
  1474   0.747249E+03   0.115148E+02   0.781503E-01  -0.102668E+02
  1475   0.744814E+03   0.115478E+02   0.780912E-01  -0.973320E+01
  1476   0.742353E+03   0.115833E+02   0.780314E-01  -0.920586E+01
  1477   0.739859E+03   0.116212E+02   0.779709E-01  -0.868514E+01
  1478   0.737332E+03   0.116614E+02   0.779098E-01  -0.817112E+01
  1479   0.734780E+03   0.117041E+02   0.778481E-01  -0.766395E+01
  1480   0.732195E+03   0.117491E+02   0.777857E-01  -0.716384E+01
  1481   0.729584E+03   0.117965E+02   0.777227E-01  -0.667092E+01
  1482   0.726939E+03   0.118460E+02   0.776591E-01  -0.618533E+01
  1483   0.724269E+03   0.118978E+02   0.775948E-01  -0.570721E+01
  1484   0.721580E+03   0.119518E+02   0.775299E-01  -0.523670E+01
  1485   0.718858E+03   0.120080E+02   0.774643E-01  -0.477394E+01
  1486   0.716117E+03   0.120662E+02   0.773982E-01  -0.431905E+01
  1487   0.713343E+03   0.121266E+02   0.773314E-01  -0.387219E+01
  1488   0.710550E+03   0.121890E+02   0.772641E-01  -0.343348E+01
  1489   0.707737E+03   0.122533E+02   0.771961E-01  -0.300304E+01
  1490   0.704895E+03   0.123197E+02   0.771275E-01  -0.258100E+01
  1491   0.702033E+03   0.123879E+02   0.770584E-01  -0.216747E+01
  1492   0.699151E+03   0.124579E+02   0.769886E-01  -0.176256E+01
  1493   0.696249E+03   0.125299E+02   0.769183E-01  -0.136641E+01
  1494   0.693327E+03   0.126035E+02   0.768475E-01  -0.979120E+00
  1495   0.690385E+03   0.126789E+02   0.767760E-01  -0.600811E+00
  1496   0.687426E+03   0.127560E+02   0.767040E-01  -0.231583E+00
  1497   0.684450E+03   0.128346E+02   0.766315E-01   0.128499E+00
  1498   0.681457E+03   0.129149E+02   0.765585E-01   0.479340E+00
  1499   0.678449E+03   0.129967E+02   0.764849E-01   0.820858E+00
  1500   0.675426E+03   0.130800E+02   0.764108E-01   0.115296E+01
  1501   0.672388E+03   0.131647E+02   0.763362E-01   0.147556E+01
  1502   0.669339E+03   0.132508E+02   0.762610E-01   0.178860E+01
  1503   0.666276E+03   0.133383E+02   0.761854E-01   0.209200E+01
  1504   0.663202E+03   0.134270E+02   0.761094E-01   0.238572E+01
  1505   0.660116E+03   0.135170E+02   0.760328E-01   0.266970E+01
  1506   0.657020E+03   0.136082E+02   0.759558E-01   0.294389E+01
  1507   0.653914E+03   0.137005E+02   0.758784E-01   0.320822E+01
  1508   0.650799E+03   0.137940E+02   0.758005E-01   0.346262E+01
  1509   0.647675E+03   0.138885E+02   0.757221E-01   0.370715E+01
  1510   0.644544E+03   0.139840E+02   0.756434E-01   0.394161E+01
  1511   0.641405E+03   0.140804E+02   0.755643E-01   0.416614E+01
  1512   0.638261E+03   0.141778E+02   0.754847E-01   0.438069E+01
  1513   0.635112E+03   0.142761E+02   0.754048E-01   0.458531E+01
  1514   0.631959E+03   0.143751E+02   0.753245E-01   0.477987E+01
  1515   0.628803E+03   0.144749E+02   0.752439E-01   0.496451E+01
  1516   0.625645E+03   0.145755E+02   0.751629E-01   0.513909E+01
  1517   0.622486E+03   0.146767E+02   0.750815E-01   0.530367E+01
  1518   0.619327E+03   0.147785E+02   0.749998E-01   0.545826E+01
  1519   0.616167E+03   0.148809E+02   0.749178E-01   0.560291E+01
  1520   0.613009E+03   0.149838E+02   0.748355E-01   0.573750E+01
  1521   0.609852E+03   0.150872E+02   0.747529E-01   0.586214E+01
  1522   0.606696E+03   0.151910E+02   0.746700E-01   0.597685E+01
  1523   0.603544E+03   0.152952E+02   0.745869E-01   0.608151E+01
  1524   0.600395E+03   0.153996E+02   0.745034E-01   0.617623E+01
  1525   0.597251E+03   0.155043E+02   0.744198E-01   0.626102E+01
  1526   0.594112E+03   0.156093E+02   0.743358E-01   0.633593E+01
  1527   0.590978E+03   0.157144E+02   0.742517E-01   0.640104E+01
  1528   0.587851E+03   0.158196E+02   0.741673E-01   0.645631E+01
  1529   0.584732E+03   0.159248E+02   0.740827E-01   0.650191E+01
  1530   0.581620E+03   0.160301E+02   0.739979E-01   0.653770E+01
  1531   0.578518E+03   0.161353E+02   0.739129E-01   0.656378E+01
  1532   0.575424E+03   0.162405E+02   0.738277E-01   0.658025E+01
  1533   0.572341E+03   0.163454E+02   0.737424E-01   0.658712E+01
  1534   0.569268E+03   0.164502E+02   0.736568E-01   0.658448E+01
  1535   0.566207E+03   0.165547E+02   0.735712E-01   0.657235E+01
  1536   0.563157E+03   0.166589E+02   0.734854E-01   0.655075E+01
  1537   0.560119E+03   0.167627E+02   0.733994E-01   0.651976E+01
  1538   0.557095E+03   0.168661E+02   0.733134E-01   0.647946E+01
  1539   0.554085E+03   0.169690E+02   0.732272E-01   0.642995E+01
  1540   0.551089E+03   0.170715E+02   0.731409E-01   0.637137E+01
  1541   0.548109E+03   0.171734E+02   0.730545E-01   0.630368E+01
  1542   0.545145E+03   0.172747E+02   0.729681E-01   0.622709E+01
  1543   0.542197E+03   0.173753E+02   0.728815E-01   0.614161E+01
  1544   0.539268E+03   0.174752E+02   0.727949E-01   0.604741E+01
  1545   0.536355E+03   0.175744E+02   0.727083E-01   0.594455E+01
  1546   0.533462E+03   0.176727E+02   0.726216E-01   0.583312E+01
  1547   0.530588E+03   0.177702E+02   0.725348E-01   0.571319E+01
  1548   0.527733E+03   0.178669E+02   0.724481E-01   0.558491E+01
  1549   0.524899E+03   0.179626E+02   0.723613E-01   0.544837E+01
  1550   0.522086E+03   0.180572E+02   0.722745E-01   0.530362E+01
  1551   0.519294E+03   0.181509E+02   0.721878E-01   0.515083E+01
  1552   0.516523E+03   0.182434E+02   0.721010E-01   0.499005E+01
  1553   0.513776E+03   0.183349E+02   0.720143E-01   0.482148E+01
