 a		phi		phidot		fde		w	1+z	fmatter	frad
    0.605001E-01    0.263145E+00   -0.194066E-06    0.537911E-03   -0.999912E+00    0.165289E+02    0.990763E+00    0.869955E-02
    0.606955E-01    0.263144E+00   -0.195638E-06    0.543144E-03   -0.999911E+00    0.164757E+02    0.990771E+00    0.868586E-02
    0.608915E-01    0.263143E+00   -0.197222E-06    0.548427E-03   -0.999910E+00    0.164226E+02    0.990779E+00    0.867223E-02
    0.610882E-01    0.263141E+00   -0.198818E-06    0.553762E-03   -0.999909E+00    0.163698E+02    0.990788E+00    0.865863E-02
    0.612855E-01    0.263140E+00   -0.200428E-06    0.559148E-03   -0.999908E+00    0.163171E+02    0.990796E+00    0.864508E-02
    0.614834E-01    0.263139E+00   -0.202051E-06    0.564587E-03   -0.999907E+00    0.162646E+02    0.990804E+00    0.863158E-02
    0.616819E-01    0.263138E+00   -0.203687E-06    0.570079E-03   -0.999906E+00    0.162122E+02    0.990812E+00    0.861812E-02
    0.618811E-01    0.263136E+00   -0.205336E-06    0.575624E-03   -0.999906E+00    0.161600E+02    0.990820E+00    0.860470E-02
    0.620810E-01    0.263135E+00   -0.206998E-06    0.581222E-03   -0.999905E+00    0.161080E+02    0.990827E+00    0.859132E-02
    0.622808E-01    0.263134E+00   -0.208669E-06    0.586856E-03   -0.999904E+00    0.160563E+02    0.990835E+00    0.857804E-02
    0.624806E-01    0.263132E+00   -0.210347E-06    0.592527E-03   -0.999903E+00    0.160050E+02    0.990843E+00    0.856484E-02
    0.626804E-01    0.263131E+00   -0.212033E-06    0.598233E-03   -0.999902E+00    0.159540E+02    0.990850E+00    0.855172E-02
    0.628802E-01    0.263130E+00   -0.213728E-06    0.603977E-03   -0.999901E+00    0.159033E+02    0.990857E+00    0.853869E-02
    0.630800E-01    0.263128E+00   -0.215430E-06    0.609757E-03   -0.999900E+00    0.158529E+02    0.990865E+00    0.852574E-02
    0.632798E-01    0.263127E+00   -0.217141E-06    0.615573E-03   -0.999899E+00    0.158028E+02    0.990872E+00    0.851287E-02
    0.634796E-01    0.263126E+00   -0.218860E-06    0.621426E-03   -0.999898E+00    0.157531E+02    0.990878E+00    0.850008E-02
    0.636795E-01    0.263124E+00   -0.220587E-06    0.627317E-03   -0.999897E+00    0.157037E+02    0.990885E+00    0.848737E-02
    0.638793E-01    0.263123E+00   -0.222322E-06    0.633244E-03   -0.999896E+00    0.156545E+02    0.990892E+00    0.847475E-02
    0.640791E-01    0.263121E+00   -0.224065E-06    0.639209E-03   -0.999895E+00    0.156057E+02    0.990899E+00    0.846220E-02
    0.642789E-01    0.263120E+00   -0.225816E-06    0.645211E-03   -0.999894E+00    0.155572E+02    0.990905E+00    0.844973E-02
    0.644787E-01    0.263119E+00   -0.227576E-06    0.651250E-03   -0.999893E+00    0.155090E+02    0.990911E+00    0.843734E-02
    0.646785E-01    0.263117E+00   -0.229343E-06    0.657326E-03   -0.999892E+00    0.154611E+02    0.990918E+00    0.842502E-02
    0.648783E-01    0.263116E+00   -0.231119E-06    0.663441E-03   -0.999891E+00    0.154135E+02    0.990924E+00    0.841278E-02
    0.650781E-01    0.263114E+00   -0.232903E-06    0.669593E-03   -0.999890E+00    0.153661E+02    0.990930E+00    0.840062E-02
    0.652780E-01    0.263113E+00   -0.234695E-06    0.675783E-03   -0.999889E+00    0.153191E+02    0.990936E+00    0.838853E-02
    0.654778E-01    0.263111E+00   -0.236496E-06    0.682011E-03   -0.999888E+00    0.152724E+02    0.990941E+00    0.837651E-02
    0.656776E-01    0.263110E+00   -0.238305E-06    0.688277E-03   -0.999887E+00    0.152259E+02    0.990947E+00    0.836457E-02
    0.658774E-01    0.263108E+00   -0.240122E-06    0.694581E-03   -0.999886E+00    0.151797E+02    0.990953E+00    0.835270E-02
    0.660772E-01    0.263107E+00   -0.241947E-06    0.700923E-03   -0.999885E+00    0.151338E+02    0.990958E+00    0.834090E-02
    0.662770E-01    0.263105E+00   -0.243780E-06    0.707304E-03   -0.999884E+00    0.150882E+02    0.990964E+00    0.832917E-02
    0.664768E-01    0.263104E+00   -0.245622E-06    0.713724E-03   -0.999883E+00    0.150428E+02    0.990969E+00    0.831752E-02
    0.666766E-01    0.263102E+00   -0.247472E-06    0.720182E-03   -0.999882E+00    0.149978E+02    0.990974E+00    0.830593E-02
    0.668764E-01    0.263101E+00   -0.249331E-06    0.726679E-03   -0.999881E+00    0.149529E+02    0.990979E+00    0.829442E-02
    0.670763E-01    0.263099E+00   -0.251198E-06    0.733215E-03   -0.999880E+00    0.149084E+02    0.990984E+00    0.828297E-02
    0.672761E-01    0.263098E+00   -0.253073E-06    0.739789E-03   -0.999879E+00    0.148641E+02    0.990989E+00    0.827159E-02
    0.674759E-01    0.263096E+00   -0.254956E-06    0.746403E-03   -0.999878E+00    0.148201E+02    0.990993E+00    0.826027E-02
    0.676757E-01    0.263095E+00   -0.256848E-06    0.753057E-03   -0.999876E+00    0.147764E+02    0.990998E+00    0.824903E-02
    0.678755E-01    0.263093E+00   -0.258748E-06    0.759749E-03   -0.999875E+00    0.147329E+02    0.991002E+00    0.823785E-02
    0.680753E-01    0.263092E+00   -0.260657E-06    0.766481E-03   -0.999874E+00    0.146896E+02    0.991007E+00    0.822674E-02
    0.682751E-01    0.263090E+00   -0.262574E-06    0.773253E-03   -0.999873E+00    0.146466E+02    0.991011E+00    0.821569E-02
    0.684749E-01    0.263088E+00   -0.264500E-06    0.780064E-03   -0.999872E+00    0.146039E+02    0.991015E+00    0.820470E-02
    0.686748E-01    0.263087E+00   -0.266433E-06    0.786915E-03   -0.999871E+00    0.145614E+02    0.991019E+00    0.819378E-02
    0.688746E-01    0.263085E+00   -0.268376E-06    0.793806E-03   -0.999870E+00    0.145191E+02    0.991023E+00    0.818293E-02
    0.690744E-01    0.263084E+00   -0.270327E-06    0.800737E-03   -0.999869E+00    0.144771E+02    0.991027E+00    0.817213E-02
    0.692742E-01    0.263082E+00   -0.272286E-06    0.807708E-03   -0.999868E+00    0.144354E+02    0.991031E+00    0.816140E-02
    0.694740E-01    0.263080E+00   -0.274253E-06    0.814720E-03   -0.999866E+00    0.143939E+02    0.991035E+00    0.815073E-02
    0.696738E-01    0.263079E+00   -0.276230E-06    0.821771E-03   -0.999865E+00    0.143526E+02    0.991038E+00    0.814012E-02
    0.698736E-01    0.263077E+00   -0.278214E-06    0.828864E-03   -0.999864E+00    0.143115E+02    0.991042E+00    0.812957E-02
    0.700734E-01    0.263075E+00   -0.280207E-06    0.835997E-03   -0.999863E+00    0.142707E+02    0.991045E+00    0.811908E-02
    0.702733E-01    0.263074E+00   -0.282209E-06    0.843170E-03   -0.999862E+00    0.142302E+02    0.991048E+00    0.810865E-02
    0.704731E-01    0.263072E+00   -0.284219E-06    0.850385E-03   -0.999861E+00    0.141898E+02    0.991051E+00    0.809829E-02
    0.706729E-01    0.263070E+00   -0.286238E-06    0.857640E-03   -0.999859E+00    0.141497E+02    0.991054E+00    0.808797E-02
    0.708727E-01    0.263069E+00   -0.288266E-06    0.864937E-03   -0.999858E+00    0.141098E+02    0.991057E+00    0.807772E-02
    0.710725E-01    0.263067E+00   -0.290301E-06    0.872274E-03   -0.999857E+00    0.140701E+02    0.991060E+00    0.806753E-02
    0.712723E-01    0.263065E+00   -0.292346E-06    0.879653E-03   -0.999856E+00    0.140307E+02    0.991063E+00    0.805739E-02
    0.714721E-01    0.263063E+00   -0.294399E-06    0.887074E-03   -0.999854E+00    0.139915E+02    0.991066E+00    0.804731E-02
    0.716719E-01    0.263062E+00   -0.296461E-06    0.894536E-03   -0.999853E+00    0.139525E+02    0.991068E+00    0.803728E-02
    0.718718E-01    0.263060E+00   -0.298531E-06    0.902039E-03   -0.999852E+00    0.139137E+02    0.991071E+00    0.802731E-02
    0.720716E-01    0.263058E+00   -0.300610E-06    0.909585E-03   -0.999851E+00    0.138751E+02    0.991073E+00    0.801740E-02
    0.722714E-01    0.263056E+00   -0.302697E-06    0.917172E-03   -0.999850E+00    0.138367E+02    0.991075E+00    0.800754E-02
    0.724712E-01    0.263055E+00   -0.304794E-06    0.924801E-03   -0.999848E+00    0.137986E+02    0.991077E+00    0.799773E-02
    0.726710E-01    0.263053E+00   -0.306899E-06    0.932472E-03   -0.999847E+00    0.137606E+02    0.991080E+00    0.798798E-02
    0.728708E-01    0.263051E+00   -0.309012E-06    0.940186E-03   -0.999846E+00    0.137229E+02    0.991082E+00    0.797828E-02
    0.730706E-01    0.263049E+00   -0.311134E-06    0.947942E-03   -0.999845E+00    0.136854E+02    0.991083E+00    0.796864E-02
    0.732704E-01    0.263047E+00   -0.313265E-06    0.955740E-03   -0.999843E+00    0.136481E+02    0.991085E+00    0.795904E-02
    0.734703E-01    0.263046E+00   -0.315405E-06    0.963581E-03   -0.999842E+00    0.136110E+02    0.991087E+00    0.794950E-02
    0.736701E-01    0.263044E+00   -0.317553E-06    0.971464E-03   -0.999841E+00    0.135740E+02    0.991089E+00    0.794001E-02
    0.738699E-01    0.263042E+00   -0.319710E-06    0.979390E-03   -0.999839E+00    0.135373E+02    0.991090E+00    0.793058E-02
    0.740697E-01    0.263040E+00   -0.321876E-06    0.987359E-03   -0.999838E+00    0.135008E+02    0.991091E+00    0.792119E-02
    0.742695E-01    0.263038E+00   -0.324051E-06    0.995372E-03   -0.999837E+00    0.134645E+02    0.991093E+00    0.791185E-02
    0.744693E-01    0.263036E+00   -0.326234E-06    0.100343E-02   -0.999835E+00    0.134283E+02    0.991094E+00    0.790257E-02
    0.746691E-01    0.263034E+00   -0.328426E-06    0.101153E-02   -0.999834E+00    0.133924E+02    0.991095E+00    0.789333E-02
    0.748689E-01    0.263032E+00   -0.330627E-06    0.101967E-02   -0.999833E+00    0.133567E+02    0.991096E+00    0.788414E-02
    0.750688E-01    0.263031E+00   -0.332837E-06    0.102785E-02   -0.999831E+00    0.133211E+02    0.991097E+00    0.787500E-02
    0.752686E-01    0.263029E+00   -0.335055E-06    0.103608E-02   -0.999830E+00    0.132858E+02    0.991098E+00    0.786591E-02
    0.754684E-01    0.263027E+00   -0.337282E-06    0.104435E-02   -0.999829E+00    0.132506E+02    0.991099E+00    0.785687E-02
    0.756682E-01    0.263025E+00   -0.339519E-06    0.105267E-02   -0.999827E+00    0.132156E+02    0.991099E+00    0.784787E-02
    0.758680E-01    0.263023E+00   -0.341764E-06    0.106103E-02   -0.999826E+00    0.131808E+02    0.991100E+00    0.783892E-02
    0.760678E-01    0.263021E+00   -0.344017E-06    0.106944E-02   -0.999825E+00    0.131462E+02    0.991101E+00    0.783002E-02
    0.762676E-01    0.263019E+00   -0.346280E-06    0.107788E-02   -0.999823E+00    0.131117E+02    0.991101E+00    0.782117E-02
    0.764674E-01    0.263017E+00   -0.348552E-06    0.108638E-02   -0.999822E+00    0.130775E+02    0.991101E+00    0.781236E-02
    0.766673E-01    0.263015E+00   -0.350832E-06    0.109491E-02   -0.999820E+00    0.130434E+02    0.991101E+00    0.780359E-02
    0.768671E-01    0.263013E+00   -0.353122E-06    0.110350E-02   -0.999819E+00    0.130095E+02    0.991102E+00    0.779488E-02
    0.770669E-01    0.263011E+00   -0.355420E-06    0.111212E-02   -0.999818E+00    0.129757E+02    0.991102E+00    0.778620E-02
    0.772667E-01    0.263009E+00   -0.357727E-06    0.112079E-02   -0.999816E+00    0.129422E+02    0.991102E+00    0.777757E-02
    0.774665E-01    0.263007E+00   -0.360043E-06    0.112951E-02   -0.999815E+00    0.129088E+02    0.991101E+00    0.776899E-02
    0.776663E-01    0.263005E+00   -0.362368E-06    0.113827E-02   -0.999813E+00    0.128756E+02    0.991101E+00    0.776045E-02
    0.778661E-01    0.263003E+00   -0.364702E-06    0.114708E-02   -0.999812E+00    0.128426E+02    0.991101E+00    0.775195E-02
    0.780659E-01    0.263001E+00   -0.367045E-06    0.115593E-02   -0.999810E+00    0.128097E+02    0.991101E+00    0.774350E-02
    0.782658E-01    0.262998E+00   -0.369397E-06    0.116482E-02   -0.999809E+00    0.127770E+02    0.991100E+00    0.773509E-02
    0.784656E-01    0.262996E+00   -0.371758E-06    0.117377E-02   -0.999807E+00    0.127444E+02    0.991100E+00    0.772672E-02
    0.786654E-01    0.262994E+00   -0.374128E-06    0.118275E-02   -0.999806E+00    0.127121E+02    0.991099E+00    0.771840E-02
    0.788652E-01    0.262992E+00   -0.376507E-06    0.119179E-02   -0.999805E+00    0.126799E+02    0.991098E+00    0.771011E-02
    0.790650E-01    0.262990E+00   -0.378895E-06    0.120086E-02   -0.999803E+00    0.126478E+02    0.991097E+00    0.770187E-02
    0.792648E-01    0.262988E+00   -0.381292E-06    0.120999E-02   -0.999802E+00    0.126159E+02    0.991096E+00    0.769367E-02
    0.794646E-01    0.262986E+00   -0.383698E-06    0.121916E-02   -0.999800E+00    0.125842E+02    0.991095E+00    0.768551E-02
    0.796644E-01    0.262984E+00   -0.386113E-06    0.122838E-02   -0.999799E+00    0.125527E+02    0.991094E+00    0.767739E-02
    0.798642E-01    0.262981E+00   -0.388537E-06    0.123764E-02   -0.999797E+00    0.125212E+02    0.991093E+00    0.766932E-02
    0.800641E-01    0.262979E+00   -0.390970E-06    0.124695E-02   -0.999795E+00    0.124900E+02    0.991092E+00    0.766128E-02
    0.802639E-01    0.262977E+00   -0.393413E-06    0.125630E-02   -0.999794E+00    0.124589E+02    0.991090E+00    0.765328E-02
    0.804637E-01    0.262975E+00   -0.395864E-06    0.126571E-02   -0.999792E+00    0.124280E+02    0.991089E+00    0.764532E-02
    0.806635E-01    0.262973E+00   -0.398325E-06    0.127515E-02   -0.999791E+00    0.123972E+02    0.991087E+00    0.763740E-02
    0.808633E-01    0.262970E+00   -0.400794E-06    0.128465E-02   -0.999789E+00    0.123665E+02    0.991086E+00    0.762952E-02
    0.810631E-01    0.262968E+00   -0.403273E-06    0.129419E-02   -0.999788E+00    0.123361E+02    0.991084E+00    0.762168E-02
    0.812629E-01    0.262966E+00   -0.405761E-06    0.130378E-02   -0.999786E+00    0.123057E+02    0.991082E+00    0.761387E-02
    0.814627E-01    0.262964E+00   -0.408258E-06    0.131342E-02   -0.999785E+00    0.122755E+02    0.991080E+00    0.760610E-02
    0.816626E-01    0.262961E+00   -0.410764E-06    0.132310E-02   -0.999783E+00    0.122455E+02    0.991079E+00    0.759838E-02
    0.818624E-01    0.262959E+00   -0.413280E-06    0.133283E-02   -0.999781E+00    0.122156E+02    0.991076E+00    0.759068E-02
    0.820622E-01    0.262957E+00   -0.415804E-06    0.134261E-02   -0.999780E+00    0.121859E+02    0.991074E+00    0.758303E-02
    0.822620E-01    0.262955E+00   -0.418338E-06    0.135244E-02   -0.999778E+00    0.121563E+02    0.991072E+00    0.757541E-02
    0.824618E-01    0.262952E+00   -0.420881E-06    0.136231E-02   -0.999777E+00    0.121268E+02    0.991070E+00    0.756783E-02
    0.826616E-01    0.262950E+00   -0.423433E-06    0.137223E-02   -0.999775E+00    0.120975E+02    0.991067E+00    0.756029E-02
    0.828614E-01    0.262948E+00   -0.425994E-06    0.138220E-02   -0.999773E+00    0.120683E+02    0.991065E+00    0.755278E-02
    0.830612E-01    0.262945E+00   -0.428565E-06    0.139222E-02   -0.999772E+00    0.120393E+02    0.991062E+00    0.754531E-02
    0.832611E-01    0.262943E+00   -0.431145E-06    0.140228E-02   -0.999770E+00    0.120104E+02    0.991060E+00    0.753787E-02
    0.834609E-01    0.262941E+00   -0.433734E-06    0.141240E-02   -0.999768E+00    0.119817E+02    0.991057E+00    0.753047E-02
    0.836607E-01    0.262938E+00   -0.436332E-06    0.142256E-02   -0.999767E+00    0.119530E+02    0.991054E+00    0.752310E-02
    0.838605E-01    0.262936E+00   -0.438940E-06    0.143277E-02   -0.999765E+00    0.119246E+02    0.991051E+00    0.751577E-02
    0.840603E-01    0.262933E+00   -0.441557E-06    0.144303E-02   -0.999763E+00    0.118962E+02    0.991048E+00    0.750847E-02
    0.842601E-01    0.262931E+00   -0.444183E-06    0.145334E-02   -0.999762E+00    0.118680E+02    0.991045E+00    0.750121E-02
    0.844599E-01    0.262929E+00   -0.446819E-06    0.146369E-02   -0.999760E+00    0.118399E+02    0.991042E+00    0.749398E-02
    0.846597E-01    0.262926E+00   -0.449463E-06    0.147410E-02   -0.999758E+00    0.118120E+02    0.991039E+00    0.748679E-02
    0.848596E-01    0.262924E+00   -0.452118E-06    0.148455E-02   -0.999757E+00    0.117842E+02    0.991036E+00    0.747962E-02
    0.850594E-01    0.262921E+00   -0.454781E-06    0.149506E-02   -0.999755E+00    0.117565E+02    0.991032E+00    0.747250E-02
    0.852592E-01    0.262919E+00   -0.457454E-06    0.150561E-02   -0.999753E+00    0.117289E+02    0.991029E+00    0.746540E-02
    0.854590E-01    0.262916E+00   -0.460136E-06    0.151621E-02   -0.999751E+00    0.117015E+02    0.991025E+00    0.745834E-02
    0.856588E-01    0.262914E+00   -0.462828E-06    0.152687E-02   -0.999750E+00    0.116742E+02    0.991022E+00    0.745131E-02
    0.858586E-01    0.262911E+00   -0.465529E-06    0.153757E-02   -0.999748E+00    0.116471E+02    0.991018E+00    0.744431E-02
    0.860584E-01    0.262909E+00   -0.468239E-06    0.154832E-02   -0.999746E+00    0.116200E+02    0.991014E+00    0.743734E-02
    0.862582E-01    0.262906E+00   -0.470959E-06    0.155912E-02   -0.999744E+00    0.115931E+02    0.991010E+00    0.743041E-02
    0.864581E-01    0.262904E+00   -0.473688E-06    0.156997E-02   -0.999743E+00    0.115663E+02    0.991007E+00    0.742351E-02
    0.866579E-01    0.262901E+00   -0.476427E-06    0.158087E-02   -0.999741E+00    0.115396E+02    0.991002E+00    0.741664E-02
    0.868577E-01    0.262899E+00   -0.479175E-06    0.159182E-02   -0.999739E+00    0.115131E+02    0.990998E+00    0.740980E-02
    0.870575E-01    0.262896E+00   -0.481932E-06    0.160282E-02   -0.999737E+00    0.114867E+02    0.990994E+00    0.740299E-02
    0.872573E-01    0.262893E+00   -0.484699E-06    0.161388E-02   -0.999735E+00    0.114604E+02    0.990990E+00    0.739621E-02
    0.874571E-01    0.262891E+00   -0.487476E-06    0.162498E-02   -0.999734E+00    0.114342E+02    0.990986E+00    0.738947E-02
    0.876569E-01    0.262888E+00   -0.490261E-06    0.163613E-02   -0.999732E+00    0.114081E+02    0.990981E+00    0.738275E-02
    0.878567E-01    0.262886E+00   -0.493057E-06    0.164733E-02   -0.999730E+00    0.113822E+02    0.990977E+00    0.737606E-02
    0.880566E-01    0.262883E+00   -0.495862E-06    0.165859E-02   -0.999728E+00    0.113563E+02    0.990972E+00    0.736941E-02
    0.882564E-01    0.262880E+00   -0.498676E-06    0.166989E-02   -0.999726E+00    0.113306E+02    0.990967E+00    0.736278E-02
    0.884562E-01    0.262878E+00   -0.501500E-06    0.168125E-02   -0.999724E+00    0.113050E+02    0.990963E+00    0.735618E-02
    0.886560E-01    0.262875E+00   -0.504333E-06    0.169266E-02   -0.999722E+00    0.112796E+02    0.990958E+00    0.734961E-02
    0.888558E-01    0.262872E+00   -0.507176E-06    0.170412E-02   -0.999721E+00    0.112542E+02    0.990953E+00    0.734308E-02
    0.890556E-01    0.262870E+00   -0.510028E-06    0.171563E-02   -0.999719E+00    0.112289E+02    0.990948E+00    0.733657E-02
    0.892554E-01    0.262867E+00   -0.512890E-06    0.172719E-02   -0.999717E+00    0.112038E+02    0.990943E+00    0.733009E-02
    0.894552E-01    0.262864E+00   -0.515762E-06    0.173880E-02   -0.999715E+00    0.111788E+02    0.990938E+00    0.732363E-02
    0.896551E-01    0.262861E+00   -0.518643E-06    0.175047E-02   -0.999713E+00    0.111539E+02    0.990932E+00    0.731721E-02
    0.898549E-01    0.262859E+00   -0.521534E-06    0.176218E-02   -0.999711E+00    0.111291E+02    0.990927E+00    0.731081E-02
    0.900547E-01    0.262856E+00   -0.524434E-06    0.177395E-02   -0.999709E+00    0.111044E+02    0.990922E+00    0.730444E-02
    0.902545E-01    0.262853E+00   -0.527344E-06    0.178577E-02   -0.999707E+00    0.110798E+02    0.990916E+00    0.729810E-02
    0.904543E-01    0.262850E+00   -0.530263E-06    0.179765E-02   -0.999705E+00    0.110553E+02    0.990911E+00    0.729179E-02
    0.906541E-01    0.262848E+00   -0.533192E-06    0.180957E-02   -0.999703E+00    0.110309E+02    0.990905E+00    0.728551E-02
    0.908539E-01    0.262845E+00   -0.536131E-06    0.182155E-02   -0.999701E+00    0.110067E+02    0.990899E+00    0.727925E-02
    0.910537E-01    0.262842E+00   -0.539080E-06    0.183358E-02   -0.999699E+00    0.109825E+02    0.990893E+00    0.727302E-02
    0.912536E-01    0.262839E+00   -0.542038E-06    0.184566E-02   -0.999697E+00    0.109585E+02    0.990888E+00    0.726681E-02
    0.914534E-01    0.262836E+00   -0.545005E-06    0.185780E-02   -0.999695E+00    0.109345E+02    0.990882E+00    0.726063E-02
    0.916532E-01    0.262833E+00   -0.547983E-06    0.186999E-02   -0.999693E+00    0.109107E+02    0.990876E+00    0.725448E-02
    0.918530E-01    0.262831E+00   -0.550970E-06    0.188223E-02   -0.999691E+00    0.108870E+02    0.990869E+00    0.724836E-02
    0.920528E-01    0.262828E+00   -0.553967E-06    0.189452E-02   -0.999689E+00    0.108633E+02    0.990863E+00    0.724226E-02
    0.922526E-01    0.262825E+00   -0.556973E-06    0.190687E-02   -0.999687E+00    0.108398E+02    0.990857E+00    0.723619E-02
    0.924524E-01    0.262822E+00   -0.559989E-06    0.191927E-02   -0.999685E+00    0.108164E+02    0.990851E+00    0.723014E-02
    0.926522E-01    0.262819E+00   -0.563015E-06    0.193173E-02   -0.999683E+00    0.107930E+02    0.990844E+00    0.722412E-02
    0.928521E-01    0.262816E+00   -0.566051E-06    0.194423E-02   -0.999681E+00    0.107698E+02    0.990838E+00    0.721812E-02
    0.930519E-01    0.262813E+00   -0.569096E-06    0.195680E-02   -0.999679E+00    0.107467E+02    0.990831E+00    0.721215E-02
    0.932517E-01    0.262810E+00   -0.572151E-06    0.196941E-02   -0.999677E+00    0.107237E+02    0.990824E+00    0.720621E-02
    0.934515E-01    0.262807E+00   -0.575216E-06    0.198208E-02   -0.999675E+00    0.107007E+02    0.990818E+00    0.720029E-02
    0.936513E-01    0.262804E+00   -0.578291E-06    0.199480E-02   -0.999673E+00    0.106779E+02    0.990811E+00    0.719439E-02
    0.938511E-01    0.262801E+00   -0.581375E-06    0.200758E-02   -0.999671E+00    0.106552E+02    0.990804E+00    0.718852E-02
    0.940509E-01    0.262798E+00   -0.584469E-06    0.202041E-02   -0.999669E+00    0.106325E+02    0.990797E+00    0.718267E-02
    0.942507E-01    0.262795E+00   -0.587573E-06    0.203330E-02   -0.999667E+00    0.106100E+02    0.990790E+00    0.717685E-02
    0.944505E-01    0.262792E+00   -0.590687E-06    0.204624E-02   -0.999665E+00    0.105876E+02    0.990783E+00    0.717105E-02
    0.946504E-01    0.262789E+00   -0.593811E-06    0.205923E-02   -0.999662E+00    0.105652E+02    0.990775E+00    0.716528E-02
    0.948502E-01    0.262786E+00   -0.596944E-06    0.207228E-02   -0.999660E+00    0.105429E+02    0.990768E+00    0.715953E-02
    0.950500E-01    0.262783E+00   -0.600087E-06    0.208539E-02   -0.999658E+00    0.105208E+02    0.990761E+00    0.715380E-02
    0.952498E-01    0.262780E+00   -0.603240E-06    0.209855E-02   -0.999656E+00    0.104987E+02    0.990753E+00    0.714810E-02
    0.954496E-01    0.262777E+00   -0.606403E-06    0.211176E-02   -0.999654E+00    0.104767E+02    0.990746E+00    0.714242E-02
    0.956494E-01    0.262774E+00   -0.609576E-06    0.212503E-02   -0.999652E+00    0.104548E+02    0.990738E+00    0.713676E-02
    0.958492E-01    0.262771E+00   -0.612759E-06    0.213835E-02   -0.999649E+00    0.104331E+02    0.990731E+00    0.713113E-02
    0.960490E-01    0.262768E+00   -0.615951E-06    0.215173E-02   -0.999647E+00    0.104113E+02    0.990723E+00    0.712552E-02
    0.962489E-01    0.262764E+00   -0.619154E-06    0.216517E-02   -0.999645E+00    0.103897E+02    0.990715E+00    0.711993E-02
    0.964487E-01    0.262761E+00   -0.622366E-06    0.217866E-02   -0.999643E+00    0.103682E+02    0.990707E+00    0.711437E-02
    0.966485E-01    0.262758E+00   -0.625589E-06    0.219220E-02   -0.999641E+00    0.103468E+02    0.990699E+00    0.710882E-02
    0.968483E-01    0.262755E+00   -0.628821E-06    0.220581E-02   -0.999638E+00    0.103254E+02    0.990691E+00    0.710330E-02
    0.970481E-01    0.262752E+00   -0.632063E-06    0.221946E-02   -0.999636E+00    0.103042E+02    0.990683E+00    0.709780E-02
    0.972479E-01    0.262748E+00   -0.635315E-06    0.223318E-02   -0.999634E+00    0.102830E+02    0.990674E+00    0.709233E-02
    0.974477E-01    0.262745E+00   -0.638577E-06    0.224695E-02   -0.999632E+00    0.102619E+02    0.990666E+00    0.708688E-02
    0.976475E-01    0.262742E+00   -0.641849E-06    0.226077E-02   -0.999629E+00    0.102409E+02    0.990658E+00    0.708144E-02
    0.978474E-01    0.262739E+00   -0.645131E-06    0.227465E-02   -0.999627E+00    0.102200E+02    0.990649E+00    0.707603E-02
    0.980472E-01    0.262735E+00   -0.648423E-06    0.228859E-02   -0.999625E+00    0.101992E+02    0.990641E+00    0.707064E-02
    0.982470E-01    0.262732E+00   -0.651725E-06    0.230259E-02   -0.999623E+00    0.101784E+02    0.990632E+00    0.706528E-02
    0.984468E-01    0.262729E+00   -0.655037E-06    0.231664E-02   -0.999620E+00    0.101578E+02    0.990623E+00    0.705993E-02
    0.986466E-01    0.262726E+00   -0.658359E-06    0.233075E-02   -0.999618E+00    0.101372E+02    0.990615E+00    0.705460E-02
    0.988464E-01    0.262722E+00   -0.661691E-06    0.234491E-02   -0.999616E+00    0.101167E+02    0.990606E+00    0.704930E-02
    0.990462E-01    0.262719E+00   -0.665032E-06    0.235914E-02   -0.999613E+00    0.100963E+02    0.990597E+00    0.704402E-02
    0.992460E-01    0.262716E+00   -0.668384E-06    0.237342E-02   -0.999611E+00    0.100760E+02    0.990588E+00    0.703876E-02
    0.994459E-01    0.262712E+00   -0.671746E-06    0.238775E-02   -0.999609E+00    0.100557E+02    0.990579E+00    0.703351E-02
    0.996457E-01    0.262709E+00   -0.675119E-06    0.240215E-02   -0.999606E+00    0.100356E+02    0.990570E+00    0.702829E-02
    0.998455E-01    0.262706E+00   -0.678501E-06    0.241660E-02   -0.999604E+00    0.100155E+02    0.990560E+00    0.702309E-02
    0.100045E+00    0.262702E+00   -0.681893E-06    0.243111E-02   -0.999601E+00    0.999547E+01    0.990551E+00    0.701791E-02
    0.100245E+00    0.262699E+00   -0.685295E-06    0.244567E-02   -0.999599E+00    0.997555E+01    0.990542E+00    0.701275E-02
    0.100445E+00    0.262695E+00   -0.688707E-06    0.246030E-02   -0.999597E+00    0.995571E+01    0.990532E+00    0.700761E-02
    0.100645E+00    0.262692E+00   -0.692130E-06    0.247498E-02   -0.999594E+00    0.993594E+01    0.990523E+00    0.700249E-02
    0.100845E+00    0.262688E+00   -0.695562E-06    0.248972E-02   -0.999592E+00    0.991625E+01    0.990513E+00    0.699739E-02
    0.101044E+00    0.262685E+00   -0.699005E-06    0.250452E-02   -0.999589E+00    0.989664E+01    0.990503E+00    0.699231E-02
    0.101244E+00    0.262681E+00   -0.702458E-06    0.251937E-02   -0.999587E+00    0.987711E+01    0.990493E+00    0.698724E-02
    0.101444E+00    0.262678E+00   -0.705921E-06    0.253429E-02   -0.999585E+00    0.985766E+01    0.990484E+00    0.698220E-02
    0.101644E+00    0.262674E+00   -0.709394E-06    0.254926E-02   -0.999582E+00    0.983828E+01    0.990474E+00    0.697718E-02
    0.101844E+00    0.262671E+00   -0.712877E-06    0.256429E-02   -0.999580E+00    0.981898E+01    0.990464E+00    0.697217E-02
