#    L    TT             EE             BB             TE          
  1172   0.113955E+04   0.145440E+02   0.924224E-01  -0.707043E+01
  1173   0.113583E+04   0.146502E+02   0.923813E-01  -0.642384E+01
  1174   0.113206E+04   0.147601E+02   0.923392E-01  -0.579038E+01
  1175   0.112825E+04   0.148736E+02   0.922960E-01  -0.517022E+01
  1176   0.112439E+04   0.149904E+02   0.922518E-01  -0.456359E+01
  1177   0.112049E+04   0.151106E+02   0.922065E-01  -0.397069E+01
  1178   0.111654E+04   0.152342E+02   0.921601E-01  -0.339177E+01
  1179   0.111255E+04   0.153610E+02   0.921127E-01  -0.282703E+01
  1180   0.110853E+04   0.154910E+02   0.920643E-01  -0.227669E+01
  1181   0.110446E+04   0.156240E+02   0.920148E-01  -0.174094E+01
  1182   0.110035E+04   0.157602E+02   0.919643E-01  -0.121996E+01
  1183   0.109621E+04   0.158992E+02   0.919129E-01  -0.713957E+00
  1184   0.109204E+04   0.160412E+02   0.918604E-01  -0.223107E+00
  1185   0.108783E+04   0.161858E+02   0.918069E-01   0.252396E+00
  1186   0.108358E+04   0.163333E+02   0.917525E-01   0.712361E+00
  1187   0.107931E+04   0.164833E+02   0.916971E-01   0.115661E+01
  1188   0.107501E+04   0.166359E+02   0.916407E-01   0.158502E+01
  1189   0.107068E+04   0.167909E+02   0.915835E-01   0.199744E+01
  1190   0.106631E+04   0.169484E+02   0.915253E-01   0.239378E+01
  1191   0.106193E+04   0.171080E+02   0.914661E-01   0.277390E+01
  1192   0.105753E+04   0.172699E+02   0.914061E-01   0.313767E+01
  1193   0.105310E+04   0.174340E+02   0.913452E-01   0.348498E+01
  1194   0.104866E+04   0.176001E+02   0.912834E-01   0.381570E+01
  1195   0.104420E+04   0.177680E+02   0.912207E-01   0.412975E+01
  1196   0.103972E+04   0.179379E+02   0.911572E-01   0.442704E+01
  1197   0.103522E+04   0.181095E+02   0.910929E-01   0.470750E+01
  1198   0.103072E+04   0.182827E+02   0.910277E-01   0.497106E+01
  1199   0.102620E+04   0.184575E+02   0.909617E-01   0.521755E+01
  1200   0.102167E+04   0.186338E+02   0.908950E-01   0.544704E+01
  1201   0.101714E+04   0.188115E+02   0.908274E-01   0.565929E+01
  1202   0.101259E+04   0.189905E+02   0.907592E-01   0.585446E+01
  1203   0.100804E+04   0.191707E+02   0.906901E-01   0.603240E+01
  1204   0.100349E+04   0.193521E+02   0.906204E-01   0.619319E+01
  1205   0.998932E+03   0.195344E+02   0.905499E-01   0.633674E+01
  1206   0.994373E+03   0.197178E+02   0.904787E-01   0.646313E+01
  1207   0.989812E+03   0.199020E+02   0.904069E-01   0.657236E+01
  1208   0.985258E+03   0.200872E+02   0.903344E-01   0.666435E+01
  1209   0.980709E+03   0.202730E+02   0.902612E-01   0.673924E+01
  1210   0.976158E+03   0.204594E+02   0.901875E-01   0.679695E+01
  1211   0.971613E+03   0.206464E+02   0.901131E-01   0.683769E+01
  1212   0.967079E+03   0.208339E+02   0.900381E-01   0.686145E+01
  1213   0.962550E+03   0.210218E+02   0.899626E-01   0.686822E+01
  1214   0.958032E+03   0.212101E+02   0.898865E-01   0.685807E+01
  1215   0.953532E+03   0.213986E+02   0.898099E-01   0.683112E+01
  1216   0.949036E+03   0.215872E+02   0.897328E-01   0.678737E+01
  1217   0.944558E+03   0.217758E+02   0.896552E-01   0.672694E+01
  1218   0.940098E+03   0.219645E+02   0.895771E-01   0.664989E+01
  1219   0.935654E+03   0.221530E+02   0.894986E-01   0.655620E+01
  1220   0.931220E+03   0.223412E+02   0.894196E-01   0.644615E+01
  1221   0.926818E+03   0.225292E+02   0.893402E-01   0.631957E+01
  1222   0.922424E+03   0.227168E+02   0.892604E-01   0.617674E+01
  1223   0.918061E+03   0.229039E+02   0.891803E-01   0.601777E+01
  1224   0.913713E+03   0.230905E+02   0.890997E-01   0.584272E+01
  1225   0.909395E+03   0.232765E+02   0.890189E-01   0.565194E+01
  1226   0.905100E+03   0.234617E+02   0.889377E-01   0.544546E+01
  1227   0.900834E+03   0.236461E+02   0.888562E-01   0.522341E+01
  1228   0.896597E+03   0.238297E+02   0.887745E-01   0.498612E+01
  1229   0.892397E+03   0.240124E+02   0.886925E-01   0.473365E+01
  1230   0.888224E+03   0.241940E+02   0.886103E-01   0.446619E+01
  1231   0.884080E+03   0.243745E+02   0.885278E-01   0.418384E+01
  1232   0.879971E+03   0.245539E+02   0.884452E-01   0.388694E+01
  1233   0.875905E+03   0.247319E+02   0.883624E-01   0.357546E+01
  1234   0.871865E+03   0.249086E+02   0.882794E-01   0.324974E+01
  1235   0.867867E+03   0.250838E+02   0.881963E-01   0.290979E+01
  1236   0.863903E+03   0.252575E+02   0.881130E-01   0.255590E+01
  1237   0.859980E+03   0.254295E+02   0.880297E-01   0.218823E+01
  1238   0.856098E+03   0.255999E+02   0.879463E-01   0.180704E+01
  1239   0.852256E+03   0.257685E+02   0.878628E-01   0.141251E+01
  1240   0.848454E+03   0.259352E+02   0.877793E-01   0.100489E+01
  1241   0.844700E+03   0.261000E+02   0.876957E-01   0.584443E+00
  1242   0.840993E+03   0.262628E+02   0.876122E-01   0.151408E+00
  1243   0.837324E+03   0.264235E+02   0.875286E-01  -0.294037E+00
  1244   0.833702E+03   0.265820E+02   0.874451E-01  -0.751716E+00
  1245   0.830126E+03   0.267382E+02   0.873617E-01  -0.122125E+01
  1246   0.826604E+03   0.268922E+02   0.872783E-01  -0.170244E+01
  1247   0.823127E+03   0.270438E+02   0.871950E-01  -0.219504E+01
  1248   0.819702E+03   0.271929E+02   0.871118E-01  -0.269881E+01
  1249   0.816322E+03   0.273394E+02   0.870287E-01  -0.321349E+01
  1250   0.813002E+03   0.274832E+02   0.869458E-01  -0.373882E+01
  1251   0.809727E+03   0.276245E+02   0.868630E-01  -0.427451E+01
  1252   0.806502E+03   0.277629E+02   0.867804E-01  -0.482026E+01
  1253   0.803337E+03   0.278986E+02   0.866980E-01  -0.537578E+01
  1254   0.800221E+03   0.280315E+02   0.866158E-01  -0.594081E+01
  1255   0.797164E+03   0.281615E+02   0.865338E-01  -0.651505E+01
  1256   0.794163E+03   0.282886E+02   0.864520E-01  -0.709822E+01
  1257   0.791220E+03   0.284127E+02   0.863705E-01  -0.769006E+01
  1258   0.788333E+03   0.285339E+02   0.862892E-01  -0.829028E+01
  1259   0.785495E+03   0.286520E+02   0.862083E-01  -0.889860E+01
  1260   0.782727E+03   0.287671E+02   0.861276E-01  -0.951475E+01
  1261   0.780007E+03   0.288791E+02   0.860472E-01  -0.101385E+02
  1262   0.777350E+03   0.289878E+02   0.859672E-01  -0.107694E+02
  1263   0.774755E+03   0.290932E+02   0.858875E-01  -0.114075E+02
  1264   0.772214E+03   0.291956E+02   0.858082E-01  -0.120522E+02
  1265   0.769734E+03   0.292945E+02   0.857292E-01  -0.127033E+02
  1266   0.767309E+03   0.293901E+02   0.856506E-01  -0.133606E+02
  1267   0.764951E+03   0.294823E+02   0.855724E-01  -0.140237E+02
  1268   0.762653E+03   0.295712E+02   0.854946E-01  -0.146922E+02
  1269   0.760416E+03   0.296566E+02   0.854173E-01  -0.153659E+02
  1270   0.758238E+03   0.297386E+02   0.853403E-01  -0.160445E+02
  1271   0.756120E+03   0.298170E+02   0.852638E-01  -0.167277E+02
  1272   0.754069E+03   0.298920E+02   0.851878E-01  -0.174151E+02
  1273   0.752076E+03   0.299633E+02   0.851123E-01  -0.181064E+02
  1274   0.750141E+03   0.300311E+02   0.850372E-01  -0.188014E+02
  1275   0.748271E+03   0.300954E+02   0.849626E-01  -0.194996E+02
  1276   0.746463E+03   0.301560E+02   0.848885E-01  -0.202008E+02
  1277   0.744717E+03   0.302131E+02   0.848150E-01  -0.209048E+02
  1278   0.743033E+03   0.302664E+02   0.847420E-01  -0.216109E+02
  1279   0.741411E+03   0.303160E+02   0.846695E-01  -0.223192E+02
  1280   0.739850E+03   0.303620E+02   0.845975E-01  -0.230292E+02
  1281   0.738352E+03   0.304042E+02   0.845262E-01  -0.237406E+02
  1282   0.736914E+03   0.304427E+02   0.844554E-01  -0.244531E+02
  1283   0.735539E+03   0.304774E+02   0.843851E-01  -0.251663E+02
  1284   0.734224E+03   0.305082E+02   0.843155E-01  -0.258799E+02
  1285   0.732970E+03   0.305353E+02   0.842465E-01  -0.265937E+02
  1286   0.731777E+03   0.305585E+02   0.841780E-01  -0.273073E+02
  1287   0.730645E+03   0.305779E+02   0.841102E-01  -0.280203E+02
  1288   0.729573E+03   0.305935E+02   0.840431E-01  -0.287324E+02
  1289   0.728561E+03   0.306053E+02   0.839765E-01  -0.294433E+02
  1290   0.727610E+03   0.306133E+02   0.839106E-01  -0.301527E+02
  1291   0.726718E+03   0.306175E+02   0.838453E-01  -0.308602E+02
  1292   0.725886E+03   0.306179E+02   0.837807E-01  -0.315656E+02
  1293   0.725112E+03   0.306146E+02   0.837168E-01  -0.322683E+02
  1294   0.724398E+03   0.306074E+02   0.836535E-01  -0.329683E+02
  1295   0.723741E+03   0.305965E+02   0.835909E-01  -0.336652E+02
  1296   0.723143E+03   0.305818E+02   0.835290E-01  -0.343585E+02
  1297   0.722601E+03   0.305633E+02   0.834678E-01  -0.350481E+02
  1298   0.722116E+03   0.305410E+02   0.834073E-01  -0.357336E+02
  1299   0.721687E+03   0.305149E+02   0.833475E-01  -0.364147E+02
  1300   0.721313E+03   0.304851E+02   0.832883E-01  -0.370911E+02
  1301   0.720995E+03   0.304514E+02   0.832299E-01  -0.377625E+02
  1302   0.720730E+03   0.304142E+02   0.831722E-01  -0.384286E+02
  1303   0.720520E+03   0.303732E+02   0.831152E-01  -0.390893E+02
  1304   0.720362E+03   0.303284E+02   0.830589E-01  -0.397442E+02
  1305   0.720259E+03   0.302801E+02   0.830034E-01  -0.403931E+02
  1306   0.720206E+03   0.302281E+02   0.829485E-01  -0.410356E+02
  1307   0.720206E+03   0.301725E+02   0.828944E-01  -0.416717E+02
  1308   0.720256E+03   0.301134E+02   0.828410E-01  -0.423011E+02
  1309   0.720357E+03   0.300507E+02   0.827883E-01  -0.429235E+02
  1310   0.720507E+03   0.299844E+02   0.827364E-01  -0.435385E+02
  1311   0.720706E+03   0.299146E+02   0.826852E-01  -0.441461E+02
  1312   0.720953E+03   0.298413E+02   0.826347E-01  -0.447460E+02
  1313   0.721247E+03   0.297645E+02   0.825849E-01  -0.453379E+02
  1314   0.721588E+03   0.296843E+02   0.825358E-01  -0.459217E+02
  1315   0.721974E+03   0.296007E+02   0.824875E-01  -0.464969E+02
  1316   0.722405E+03   0.295137E+02   0.824399E-01  -0.470636E+02
  1317   0.722880E+03   0.294236E+02   0.823929E-01  -0.476215E+02
  1318   0.723398E+03   0.293301E+02   0.823467E-01  -0.481704E+02
  1319   0.723960E+03   0.292335E+02   0.823012E-01  -0.487100E+02
  1320   0.724562E+03   0.291338E+02   0.822565E-01  -0.492402E+02
  1321   0.725205E+03   0.290310E+02   0.822124E-01  -0.497607E+02
  1322   0.725889E+03   0.289252E+02   0.821690E-01  -0.502714E+02
  1323   0.726611E+03   0.288163E+02   0.821262E-01  -0.507721E+02
  1324   0.727371E+03   0.287046E+02   0.820842E-01  -0.512625E+02
  1325   0.728168E+03   0.285899E+02   0.820429E-01  -0.517425E+02
  1326   0.729000E+03   0.284724E+02   0.820022E-01  -0.522119E+02
  1327   0.729868E+03   0.283520E+02   0.819622E-01  -0.526705E+02
  1328   0.730770E+03   0.282288E+02   0.819228E-01  -0.531182E+02
  1329   0.731705E+03   0.281029E+02   0.818841E-01  -0.535547E+02
  1330   0.732671E+03   0.279743E+02   0.818460E-01  -0.539799E+02
  1331   0.733669E+03   0.278432E+02   0.818086E-01  -0.543937E+02
  1332   0.734695E+03   0.277094E+02   0.817718E-01  -0.547959E+02
  1333   0.735751E+03   0.275732E+02   0.817356E-01  -0.551864E+02
  1334   0.736835E+03   0.274346E+02   0.817000E-01  -0.555649E+02
  1335   0.737944E+03   0.272935E+02   0.816651E-01  -0.559314E+02
  1336   0.739080E+03   0.271501E+02   0.816307E-01  -0.562857E+02
  1337   0.740239E+03   0.270045E+02   0.815969E-01  -0.566277E+02
  1338   0.741422E+03   0.268567E+02   0.815637E-01  -0.569573E+02
  1339   0.742627E+03   0.267068E+02   0.815310E-01  -0.572743E+02
  1340   0.743853E+03   0.265548E+02   0.814989E-01  -0.575787E+02
  1341   0.745098E+03   0.264007E+02   0.814674E-01  -0.578703E+02
  1342   0.746362E+03   0.262448E+02   0.814364E-01  -0.581489E+02
  1343   0.747644E+03   0.260869E+02   0.814059E-01  -0.584146E+02
  1344   0.748941E+03   0.259272E+02   0.813759E-01  -0.586671E+02
  1345   0.750253E+03   0.257657E+02   0.813464E-01  -0.589064E+02
  1346   0.751579E+03   0.256025E+02   0.813175E-01  -0.591323E+02
  1347   0.752918E+03   0.254376E+02   0.812890E-01  -0.593448E+02
  1348   0.754267E+03   0.252711E+02   0.812610E-01  -0.595438E+02
  1349   0.755627E+03   0.251031E+02   0.812334E-01  -0.597291E+02
  1350   0.756995E+03   0.249338E+02   0.812063E-01  -0.599008E+02
  1351   0.758372E+03   0.247630E+02   0.811797E-01  -0.600590E+02
  1352   0.759755E+03   0.245910E+02   0.811534E-01  -0.602035E+02
  1353   0.761145E+03   0.244177E+02   0.811276E-01  -0.603343E+02
  1354   0.762535E+03   0.242434E+02   0.811023E-01  -0.604516E+02
  1355   0.763935E+03   0.240680E+02   0.810773E-01  -0.605551E+02
  1356   0.765337E+03   0.238916E+02   0.810526E-01  -0.606450E+02
  1357   0.766742E+03   0.237143E+02   0.810284E-01  -0.607212E+02
  1358   0.768151E+03   0.235361E+02   0.810045E-01  -0.607837E+02
  1359   0.769556E+03   0.233571E+02   0.809810E-01  -0.608326E+02
  1360   0.770957E+03   0.231774E+02   0.809578E-01  -0.608678E+02
  1361   0.772355E+03   0.229970E+02   0.809350E-01  -0.608892E+02
  1362   0.773757E+03   0.228159E+02   0.809124E-01  -0.608971E+02
  1363   0.775149E+03   0.226343E+02   0.808902E-01  -0.608912E+02
  1364   0.776539E+03   0.224521E+02   0.808682E-01  -0.608717E+02
  1365   0.777927E+03   0.222696E+02   0.808466E-01  -0.608386E+02
  1366   0.779299E+03   0.220867E+02   0.808252E-01  -0.607920E+02
  1367   0.780668E+03   0.219035E+02   0.808040E-01  -0.607319E+02
  1368   0.782030E+03   0.217200E+02   0.807831E-01  -0.606583E+02
  1369   0.783375E+03   0.215364E+02   0.807624E-01  -0.605714E+02
  1370   0.784720E+03   0.213527E+02   0.807420E-01  -0.604711E+02
  1371   0.786043E+03   0.211690E+02   0.807217E-01  -0.603576E+02
  1372   0.787358E+03   0.209853E+02   0.807017E-01  -0.602309E+02
  1373   0.788658E+03   0.208018E+02   0.806818E-01  -0.600912E+02
  1374   0.789944E+03   0.206184E+02   0.806620E-01  -0.599385E+02
  1375   0.791209E+03   0.204353E+02   0.806424E-01  -0.597729E+02
  1376   0.792460E+03   0.202526E+02   0.806230E-01  -0.595944E+02
  1377   0.793698E+03   0.200702E+02   0.806037E-01  -0.594033E+02
  1378   0.794915E+03   0.198883E+02   0.805845E-01  -0.591995E+02
  1379   0.796112E+03   0.197068E+02   0.805653E-01  -0.589832E+02
  1380   0.797282E+03   0.195260E+02   0.805463E-01  -0.587544E+02
  1381   0.798439E+03   0.193457E+02   0.805273E-01  -0.585132E+02
  1382   0.799570E+03   0.191662E+02   0.805084E-01  -0.582597E+02
  1383   0.800674E+03   0.189874E+02   0.804895E-01  -0.579940E+02
  1384   0.801751E+03   0.188094E+02   0.804706E-01  -0.577162E+02
  1385   0.802810E+03   0.186322E+02   0.804517E-01  -0.574266E+02
  1386   0.803843E+03   0.184561E+02   0.804328E-01  -0.571253E+02
  1387   0.804844E+03   0.182810E+02   0.804139E-01  -0.568125E+02
  1388   0.805819E+03   0.181069E+02   0.803950E-01  -0.564884E+02
  1389   0.806761E+03   0.179341E+02   0.803760E-01  -0.561531E+02
  1390   0.807679E+03   0.177625E+02   0.803569E-01  -0.558068E+02
  1391   0.808565E+03   0.175922E+02   0.803377E-01  -0.554498E+02
  1392   0.809420E+03   0.174233E+02   0.803185E-01  -0.550821E+02
  1393   0.810250E+03   0.172557E+02   0.802991E-01  -0.547039E+02
  1394   0.811042E+03   0.170897E+02   0.802796E-01  -0.543154E+02
  1395   0.811796E+03   0.169252E+02   0.802599E-01  -0.539167E+02
  1396   0.812519E+03   0.167622E+02   0.802401E-01  -0.535079E+02
  1397   0.813211E+03   0.166009E+02   0.802201E-01  -0.530893E+02
  1398   0.813859E+03   0.164412E+02   0.801999E-01  -0.526609E+02
  1399   0.814476E+03   0.162834E+02   0.801796E-01  -0.522232E+02
  1400   0.815049E+03   0.161273E+02   0.801589E-01  -0.517762E+02
  1401   0.815593E+03   0.159731E+02   0.801381E-01  -0.513203E+02
  1402   0.816093E+03   0.158209E+02   0.801170E-01  -0.508554E+02
  1403   0.816556E+03   0.156705E+02   0.800956E-01  -0.503819E+02
  1404   0.816984E+03   0.155222E+02   0.800740E-01  -0.499000E+02
  1405   0.817369E+03   0.153759E+02   0.800521E-01  -0.494098E+02
  1406   0.817711E+03   0.152317E+02   0.800299E-01  -0.489114E+02
  1407   0.818011E+03   0.150896E+02   0.800073E-01  -0.484052E+02
  1408   0.818276E+03   0.149497E+02   0.799844E-01  -0.478912E+02
  1409   0.818492E+03   0.148119E+02   0.799612E-01  -0.473696E+02
  1410   0.818675E+03   0.146764E+02   0.799376E-01  -0.468407E+02
  1411   0.818809E+03   0.145431E+02   0.799136E-01  -0.463046E+02
  1412   0.818902E+03   0.144122E+02   0.798893E-01  -0.457617E+02
  1413   0.818948E+03   0.142836E+02   0.798646E-01  -0.452119E+02
  1414   0.818954E+03   0.141574E+02   0.798394E-01  -0.446557E+02
  1415   0.818912E+03   0.140336E+02   0.798139E-01  -0.440933E+02
  1416   0.818831E+03   0.139122E+02   0.797879E-01  -0.435249E+02
  1417   0.818704E+03   0.137933E+02   0.797615E-01  -0.429508E+02
  1418   0.818538E+03   0.136770E+02   0.797346E-01  -0.423712E+02
  1419   0.818326E+03   0.135632E+02   0.797073E-01  -0.417862E+02
  1420   0.818068E+03   0.134520E+02   0.796795E-01  -0.411963E+02
  1421   0.817765E+03   0.133435E+02   0.796513E-01  -0.406016E+02
  1422   0.817417E+03   0.132376E+02   0.796225E-01  -0.400023E+02
  1423   0.817031E+03   0.131342E+02   0.795933E-01  -0.393986E+02
  1424   0.816593E+03   0.130337E+02   0.795636E-01  -0.387907E+02
  1425   0.816112E+03   0.129358E+02   0.795333E-01  -0.381789E+02
  1426   0.815586E+03   0.128406E+02   0.795026E-01  -0.375635E+02
  1427   0.815008E+03   0.127482E+02   0.794713E-01  -0.369446E+02
  1428   0.814388E+03   0.126586E+02   0.794395E-01  -0.363225E+02
  1429   0.813724E+03   0.125717E+02   0.794071E-01  -0.356975E+02
  1430   0.813017E+03   0.124876E+02   0.793743E-01  -0.350697E+02
  1431   0.812260E+03   0.124064E+02   0.793408E-01  -0.344395E+02
  1432   0.811460E+03   0.123281E+02   0.793068E-01  -0.338070E+02
  1433   0.810610E+03   0.122526E+02   0.792723E-01  -0.331725E+02
  1434   0.809719E+03   0.121799E+02   0.792371E-01  -0.325363E+02
  1435   0.808778E+03   0.121102E+02   0.792015E-01  -0.318987E+02
  1436   0.807795E+03   0.120433E+02   0.791652E-01  -0.312598E+02
  1437   0.806764E+03   0.119793E+02   0.791283E-01  -0.306200E+02
  1438   0.805683E+03   0.119183E+02   0.790909E-01  -0.299793E+02
  1439   0.804562E+03   0.118602E+02   0.790529E-01  -0.293383E+02
  1440   0.803400E+03   0.118050E+02   0.790143E-01  -0.286969E+02
  1441   0.802189E+03   0.117527E+02   0.789751E-01  -0.280555E+02
  1442   0.800931E+03   0.117033E+02   0.789352E-01  -0.274144E+02
  1443   0.799625E+03   0.116568E+02   0.788948E-01  -0.267737E+02
  1444   0.798279E+03   0.116133E+02   0.788538E-01  -0.261339E+02
  1445   0.796885E+03   0.115728E+02   0.788121E-01  -0.254949E+02
  1446   0.795444E+03   0.115352E+02   0.787699E-01  -0.248571E+02
  1447   0.793963E+03   0.115005E+02   0.787270E-01  -0.242208E+02
  1448   0.792436E+03   0.114687E+02   0.786835E-01  -0.235862E+02
  1449   0.790861E+03   0.114399E+02   0.786393E-01  -0.229536E+02
  1450   0.789248E+03   0.114139E+02   0.785946E-01  -0.223232E+02
  1451   0.787595E+03   0.113909E+02   0.785492E-01  -0.216953E+02
  1452   0.785896E+03   0.113708E+02   0.785031E-01  -0.210701E+02
  1453   0.784151E+03   0.113536E+02   0.784565E-01  -0.204479E+02
  1454   0.782366E+03   0.113393E+02   0.784091E-01  -0.198288E+02
  1455   0.780543E+03   0.113278E+02   0.783612E-01  -0.192130E+02
  1456   0.778681E+03   0.113192E+02   0.783126E-01  -0.186007E+02
  1457   0.776780E+03   0.113135E+02   0.782633E-01  -0.179920E+02
  1458   0.774834E+03   0.113106E+02   0.782134E-01  -0.173872E+02
  1459   0.772848E+03   0.113104E+02   0.781628E-01  -0.167864E+02
  1460   0.770825E+03   0.113132E+02   0.781116E-01  -0.161899E+02
  1461   0.768762E+03   0.113186E+02   0.780597E-01  -0.155977E+02
  1462   0.766661E+03   0.113268E+02   0.780072E-01  -0.150101E+02
  1463   0.764522E+03   0.113378E+02   0.779540E-01  -0.144273E+02
  1464   0.762344E+03   0.113515E+02   0.779001E-01  -0.138494E+02
  1465   0.760128E+03   0.113678E+02   0.778456E-01  -0.132766E+02
  1466   0.757881E+03   0.113869E+02   0.777904E-01  -0.127092E+02
  1467   0.755596E+03   0.114085E+02   0.777346E-01  -0.121473E+02
  1468   0.753279E+03   0.114328E+02   0.776781E-01  -0.115910E+02
  1469   0.750925E+03   0.114597E+02   0.776209E-01  -0.110406E+02
  1470   0.748532E+03   0.114892E+02   0.775631E-01  -0.104961E+02
  1471   0.746115E+03   0.115211E+02   0.775046E-01  -0.995783E+01
  1472   0.743660E+03   0.115556E+02   0.774454E-01  -0.942585E+01
  1473   0.741167E+03   0.115925E+02   0.773856E-01  -0.890038E+01
  1474   0.738650E+03   0.116320E+02   0.773252E-01  -0.838157E+01
  1475   0.736096E+03   0.116737E+02   0.772640E-01  -0.786965E+01
  1476   0.733517E+03   0.117180E+02   0.772023E-01  -0.736460E+01
  1477   0.730908E+03   0.117645E+02   0.771398E-01  -0.686674E+01
  1478   0.728267E+03   0.118133E+02   0.770768E-01  -0.637613E+01
  1479   0.725603E+03   0.118644E+02   0.770131E-01  -0.589291E+01
  1480   0.722908E+03   0.119177E+02   0.769487E-01  -0.541728E+01
  1481   0.720190E+03   0.119733E+02   0.768837E-01  -0.494935E+01
  1482   0.717440E+03   0.120309E+02   0.768181E-01  -0.448928E+01
  1483   0.714667E+03   0.120907E+02   0.767519E-01  -0.403717E+01
  1484   0.711878E+03   0.121526E+02   0.766851E-01  -0.359315E+01
  1485   0.709057E+03   0.122165E+02   0.766176E-01  -0.315736E+01
  1486   0.706220E+03   0.122823E+02   0.765496E-01  -0.272991E+01
  1487   0.703352E+03   0.123501E+02   0.764809E-01  -0.231095E+01
  1488   0.700467E+03   0.124199E+02   0.764117E-01  -0.190059E+01
  1489   0.697566E+03   0.124914E+02   0.763419E-01  -0.149894E+01
  1490   0.694638E+03   0.125649E+02   0.762715E-01  -0.110610E+01
  1491   0.691693E+03   0.126399E+02   0.762005E-01  -0.722199E+00
  1492   0.688729E+03   0.127168E+02   0.761290E-01  -0.347325E+00
  1493   0.685749E+03   0.127953E+02   0.760570E-01   0.183991E-01
  1494   0.682751E+03   0.128754E+02   0.759844E-01   0.374872E+00
  1495   0.679737E+03   0.129571E+02   0.759112E-01   0.721990E+00
  1496   0.676707E+03   0.130404E+02   0.758376E-01   0.105966E+01
  1497   0.673664E+03   0.131250E+02   0.757634E-01   0.138783E+01
  1498   0.670607E+03   0.132111E+02   0.756888E-01   0.170641E+01
  1499   0.667537E+03   0.132985E+02   0.756137E-01   0.201533E+01
  1500   0.664456E+03   0.133872E+02   0.755380E-01   0.231452E+01
  1501   0.661363E+03   0.134772E+02   0.754620E-01   0.260388E+01
  1502   0.658261E+03   0.135683E+02   0.753854E-01   0.288338E+01
  1503   0.655149E+03   0.136607E+02   0.753085E-01   0.315296E+01
  1504   0.652029E+03   0.137541E+02   0.752311E-01   0.341259E+01
  1505   0.648900E+03   0.138486E+02   0.751532E-01   0.366222E+01
  1506   0.645764E+03   0.139441E+02   0.750750E-01   0.390183E+01
  1507   0.642620E+03   0.140406E+02   0.749963E-01   0.413135E+01
  1508   0.639470E+03   0.141380E+02   0.749173E-01   0.435073E+01
  1509   0.636315E+03   0.142363E+02   0.748379E-01   0.456005E+01
  1510   0.633155E+03   0.143354E+02   0.747581E-01   0.475912E+01
  1511   0.629989E+03   0.144353E+02   0.746780E-01   0.494810E+01
  1512   0.626823E+03   0.145360E+02   0.745975E-01   0.512694E+01
  1513   0.623653E+03   0.146373E+02   0.745167E-01   0.529572E+01
  1514   0.620482E+03   0.147392E+02   0.744356E-01   0.545434E+01
  1515   0.617312E+03   0.148417E+02   0.743541E-01   0.560292E+01
  1516   0.614142E+03   0.149448E+02   0.742724E-01   0.574136E+01
  1517   0.610973E+03   0.150484E+02   0.741904E-01   0.586972E+01
  1518   0.607807E+03   0.151524E+02   0.741080E-01   0.598804E+01
  1519   0.604643E+03   0.152568E+02   0.740254E-01   0.609638E+01
  1520   0.601483E+03   0.153615E+02   0.739426E-01   0.619463E+01
  1521   0.598327E+03   0.154665E+02   0.738595E-01   0.628292E+01
  1522   0.595176E+03   0.155718E+02   0.737762E-01   0.636128E+01
  1523   0.592030E+03   0.156773E+02   0.736926E-01   0.642961E+01
  1524   0.588890E+03   0.157828E+02   0.736088E-01   0.648803E+01
  1525   0.585757E+03   0.158884E+02   0.735248E-01   0.653658E+01
  1526   0.582632E+03   0.159941E+02   0.734406E-01   0.657531E+01
  1527   0.579515E+03   0.160998E+02   0.733561E-01   0.660431E+01
  1528   0.576407E+03   0.162054E+02   0.732715E-01   0.662357E+01
  1529   0.573310E+03   0.163109E+02   0.731868E-01   0.663326E+01
  1530   0.570223E+03   0.164162E+02   0.731018E-01   0.663327E+01
  1531   0.567147E+03   0.165212E+02   0.730167E-01   0.662371E+01
  1532   0.564082E+03   0.166261E+02   0.729315E-01   0.660469E+01
  1533   0.561030E+03   0.167305E+02   0.728461E-01   0.657624E+01
  1534   0.557991E+03   0.168346E+02   0.727606E-01   0.653847E+01
  1535   0.554966E+03   0.169383E+02   0.726749E-01   0.649140E+01
  1536   0.551956E+03   0.170415E+02   0.725892E-01   0.643507E+01
  1537   0.548959E+03   0.171441E+02   0.725033E-01   0.636957E+01
  1538   0.545978E+03   0.172461E+02   0.724174E-01   0.629502E+01
  1539   0.543014E+03   0.173475E+02   0.723313E-01   0.621150E+01
  1540   0.540067E+03   0.174482E+02   0.722452E-01   0.611920E+01
  1541   0.537137E+03   0.175482E+02   0.721590E-01   0.601806E+01
  1542   0.534226E+03   0.176474E+02   0.720728E-01   0.590833E+01
  1543   0.531333E+03   0.177457E+02   0.719865E-01   0.579003E+01
  1544   0.528461E+03   0.178433E+02   0.719001E-01   0.566332E+01
  1545   0.525609E+03   0.179398E+02   0.718138E-01   0.552831E+01
  1546   0.522778E+03   0.180353E+02   0.717274E-01   0.538509E+01
  1547   0.519968E+03   0.181299E+02   0.716410E-01   0.523374E+01
  1548   0.517180E+03   0.182234E+02   0.715546E-01   0.507444E+01
  1549   0.514415E+03   0.183157E+02   0.714682E-01   0.490728E+01
  1550   0.511673E+03   0.184069E+02   0.713819E-01   0.473233E+01
  1551   0.508954E+03   0.184969E+02   0.712956E-01   0.454977E+01
  1552   0.506259E+03   0.185856E+02   0.712093E-01   0.435966E+01
