#    L    TT             EE             BB             TE          
   781   0.388852E+00   0.739533E-02   0.380800E-02   0.343054E-01
   782   0.390105E+00   0.734726E-02   0.379264E-02   0.344655E-01
   783   0.391374E+00   0.729834E-02   0.377742E-02   0.346156E-01
   784   0.392654E+00   0.724861E-02   0.376234E-02   0.347553E-01
   785   0.393941E+00   0.719814E-02   0.374742E-02   0.348842E-01
   786   0.395228E+00   0.714698E-02   0.373266E-02   0.350021E-01
   787   0.396510E+00   0.709518E-02   0.371807E-02   0.351085E-01
   788   0.397783E+00   0.704279E-02   0.370366E-02   0.352031E-01
   789   0.399042E+00   0.698988E-02   0.368945E-02   0.352856E-01
   790   0.400280E+00   0.693649E-02   0.367544E-02   0.353556E-01
   791   0.401493E+00   0.688269E-02   0.366164E-02   0.354127E-01
   792   0.402676E+00   0.682852E-02   0.364807E-02   0.354566E-01
   793   0.403823E+00   0.677404E-02   0.363473E-02   0.354869E-01
   794   0.404930E+00   0.671930E-02   0.362163E-02   0.355033E-01
   795   0.405991E+00   0.666436E-02   0.360878E-02   0.355054E-01
   796   0.407001E+00   0.660928E-02   0.359620E-02   0.354928E-01
   797   0.407954E+00   0.655411E-02   0.358388E-02   0.354653E-01
   798   0.408846E+00   0.649890E-02   0.357185E-02   0.354224E-01
   799   0.409671E+00   0.644370E-02   0.356011E-02   0.353638E-01
   800   0.410425E+00   0.638858E-02   0.354868E-02   0.352891E-01
   801   0.411102E+00   0.633359E-02   0.353755E-02   0.351981E-01
   802   0.411703E+00   0.627875E-02   0.352673E-02   0.350913E-01
   803   0.412229E+00   0.622410E-02   0.351621E-02   0.349691E-01
   804   0.412680E+00   0.616969E-02   0.350598E-02   0.348321E-01
   805   0.413056E+00   0.611553E-02   0.349603E-02   0.346807E-01
   806   0.413359E+00   0.606166E-02   0.348636E-02   0.345156E-01
   807   0.413589E+00   0.600812E-02   0.347697E-02   0.343372E-01
   808   0.413746E+00   0.595493E-02   0.346784E-02   0.341461E-01
   809   0.413833E+00   0.590214E-02   0.345897E-02   0.339427E-01
   810   0.413848E+00   0.584977E-02   0.345035E-02   0.337277E-01
   811   0.413794E+00   0.579785E-02   0.344197E-02   0.335016E-01
   812   0.413670E+00   0.574643E-02   0.343384E-02   0.332648E-01
   813   0.413477E+00   0.569553E-02   0.342593E-02   0.330179E-01
   814   0.413217E+00   0.564518E-02   0.341826E-02   0.327614E-01
   815   0.412889E+00   0.559543E-02   0.341080E-02   0.324960E-01
   816   0.412495E+00   0.554629E-02   0.340355E-02   0.322219E-01
   817   0.412034E+00   0.549781E-02   0.339651E-02   0.319399E-01
   818   0.411509E+00   0.545002E-02   0.338966E-02   0.316505E-01
   819   0.410919E+00   0.540295E-02   0.338301E-02   0.313541E-01
   820   0.410265E+00   0.535663E-02   0.337655E-02   0.310512E-01
   821   0.409548E+00   0.531110E-02   0.337026E-02   0.307425E-01
   822   0.408768E+00   0.526639E-02   0.336415E-02   0.304285E-01
   823   0.407927E+00   0.522253E-02   0.335820E-02   0.301096E-01
   824   0.407025E+00   0.517956E-02   0.335241E-02   0.297864E-01
   825   0.406062E+00   0.513750E-02   0.334677E-02   0.294595E-01
   826   0.405040E+00   0.509640E-02   0.334128E-02   0.291293E-01
   827   0.403958E+00   0.505628E-02   0.333592E-02   0.287963E-01
   828   0.402819E+00   0.501718E-02   0.333070E-02   0.284612E-01
   829   0.401622E+00   0.497913E-02   0.332560E-02   0.281244E-01
   830   0.400367E+00   0.494216E-02   0.332062E-02   0.277865E-01
   831   0.399057E+00   0.490631E-02   0.331576E-02   0.274479E-01
   832   0.397692E+00   0.487161E-02   0.331100E-02   0.271093E-01
   833   0.396271E+00   0.483809E-02   0.330634E-02   0.267711E-01
   834   0.394796E+00   0.480579E-02   0.330177E-02   0.264338E-01
   835   0.393268E+00   0.477473E-02   0.329729E-02   0.260981E-01
   836   0.391687E+00   0.474496E-02   0.329288E-02   0.257644E-01
   837   0.390055E+00   0.471650E-02   0.328855E-02   0.254332E-01
   838   0.388370E+00   0.468938E-02   0.328428E-02   0.251051E-01
   839   0.386636E+00   0.466365E-02   0.328007E-02   0.247806E-01
   840   0.384851E+00   0.463933E-02   0.327592E-02   0.244602E-01
   841   0.383017E+00   0.461646E-02   0.327181E-02   0.241445E-01
   842   0.381134E+00   0.459507E-02   0.326774E-02   0.238339E-01
   843   0.379204E+00   0.457519E-02   0.326370E-02   0.235291E-01
   844   0.377226E+00   0.455685E-02   0.325968E-02   0.232305E-01
   845   0.375202E+00   0.454009E-02   0.325569E-02   0.229386E-01
   846   0.373132E+00   0.452495E-02   0.325171E-02   0.226540E-01
   847   0.371017E+00   0.451144E-02   0.324773E-02   0.223773E-01
   848   0.368858E+00   0.449962E-02   0.324375E-02   0.221089E-01
   849   0.366655E+00   0.448950E-02   0.323977E-02   0.218494E-01
   850   0.364409E+00   0.448113E-02   0.323577E-02   0.215992E-01
   851   0.362121E+00   0.447452E-02   0.323175E-02   0.213589E-01
   852   0.359793E+00   0.446963E-02   0.322771E-02   0.211284E-01
   853   0.357428E+00   0.446640E-02   0.322364E-02   0.209075E-01
   854   0.355027E+00   0.446477E-02   0.321954E-02   0.206962E-01
   855   0.352595E+00   0.446468E-02   0.321542E-02   0.204944E-01
   856   0.350132E+00   0.446608E-02   0.321126E-02   0.203019E-01
   857   0.347642E+00   0.446892E-02   0.320707E-02   0.201185E-01
   858   0.345128E+00   0.447312E-02   0.320285E-02   0.199443E-01
   859   0.342590E+00   0.447864E-02   0.319859E-02   0.197790E-01
   860   0.340033E+00   0.448541E-02   0.319428E-02   0.196226E-01
   861   0.337458E+00   0.449338E-02   0.318994E-02   0.194749E-01
   862   0.334868E+00   0.450249E-02   0.318555E-02   0.193357E-01
   863   0.332266E+00   0.451269E-02   0.318112E-02   0.192051E-01
   864   0.329653E+00   0.452390E-02   0.317663E-02   0.190828E-01
   865   0.327033E+00   0.453609E-02   0.317210E-02   0.189688E-01
   866   0.324408E+00   0.454918E-02   0.316752E-02   0.188629E-01
   867   0.321780E+00   0.456313E-02   0.316288E-02   0.187650E-01
   868   0.319152E+00   0.457787E-02   0.315818E-02   0.186749E-01
   869   0.316526E+00   0.459335E-02   0.315343E-02   0.185927E-01
   870   0.313905E+00   0.460950E-02   0.314861E-02   0.185180E-01
   871   0.311291E+00   0.462627E-02   0.314374E-02   0.184509E-01
   872   0.308688E+00   0.464361E-02   0.313879E-02   0.183912E-01
   873   0.306096E+00   0.466145E-02   0.313378E-02   0.183388E-01
   874   0.303519E+00   0.467974E-02   0.312871E-02   0.182935E-01
   875   0.300959E+00   0.469841E-02   0.312356E-02   0.182553E-01
   876   0.298419E+00   0.471742E-02   0.311834E-02   0.182240E-01
   877   0.295901E+00   0.473670E-02   0.311304E-02   0.181995E-01
   878   0.293408E+00   0.475620E-02   0.310767E-02   0.181816E-01
   879   0.290942E+00   0.477585E-02   0.310221E-02   0.181704E-01
   880   0.288505E+00   0.479561E-02   0.309668E-02   0.181655E-01
   881   0.286101E+00   0.481540E-02   0.309106E-02   0.181670E-01
   882   0.283731E+00   0.483519E-02   0.308536E-02   0.181747E-01
   883   0.281398E+00   0.485489E-02   0.307956E-02   0.181885E-01
   884   0.279105E+00   0.487447E-02   0.307368E-02   0.182082E-01
   885   0.276853E+00   0.489386E-02   0.306771E-02   0.182338E-01
   886   0.274646E+00   0.491300E-02   0.306164E-02   0.182651E-01
   887   0.272486E+00   0.493184E-02   0.305548E-02   0.183020E-01
   888   0.270376E+00   0.495031E-02   0.304922E-02   0.183444E-01
   889   0.268317E+00   0.496836E-02   0.304286E-02   0.183921E-01
   890   0.266313E+00   0.498594E-02   0.303639E-02   0.184451E-01
   891   0.264366E+00   0.500298E-02   0.302983E-02   0.185031E-01
   892   0.262478E+00   0.501943E-02   0.302315E-02   0.185662E-01
   893   0.260652E+00   0.503522E-02   0.301637E-02   0.186342E-01
   894   0.258890E+00   0.505031E-02   0.300948E-02   0.187069E-01
   895   0.257195E+00   0.506463E-02   0.300247E-02   0.187843E-01
   896   0.255569E+00   0.507813E-02   0.299535E-02   0.188662E-01
   897   0.254015E+00   0.509074E-02   0.298811E-02   0.189525E-01
   898   0.252535E+00   0.510241E-02   0.298076E-02   0.190430E-01
   899   0.251132E+00   0.511308E-02   0.297328E-02   0.191378E-01
   900   0.249808E+00   0.512270E-02   0.296568E-02   0.192365E-01
   901   0.248565E+00   0.513122E-02   0.295796E-02   0.193392E-01
   902   0.247402E+00   0.513864E-02   0.295011E-02   0.194455E-01
   903   0.246316E+00   0.514497E-02   0.294215E-02   0.195553E-01
   904   0.245306E+00   0.515023E-02   0.293409E-02   0.196682E-01
   905   0.244369E+00   0.515444E-02   0.292591E-02   0.197841E-01
   906   0.243504E+00   0.515760E-02   0.291764E-02   0.199026E-01
   907   0.242708E+00   0.515974E-02   0.290927E-02   0.200236E-01
   908   0.241979E+00   0.516087E-02   0.290081E-02   0.201467E-01
   909   0.241315E+00   0.516099E-02   0.289227E-02   0.202718E-01
   910   0.240715E+00   0.516013E-02   0.288365E-02   0.203985E-01
   911   0.240176E+00   0.515831E-02   0.287495E-02   0.205267E-01
   912   0.239696E+00   0.515552E-02   0.286618E-02   0.206561E-01
   913   0.239273E+00   0.515180E-02   0.285735E-02   0.207864E-01
   914   0.238905E+00   0.514715E-02   0.284846E-02   0.209174E-01
   915   0.238590E+00   0.514159E-02   0.283951E-02   0.210489E-01
   916   0.238326E+00   0.513513E-02   0.283052E-02   0.211805E-01
   917   0.238110E+00   0.512779E-02   0.282148E-02   0.213121E-01
   918   0.237942E+00   0.511958E-02   0.281240E-02   0.214434E-01
   919   0.237818E+00   0.511051E-02   0.280329E-02   0.215742E-01
   920   0.237737E+00   0.510061E-02   0.279415E-02   0.217041E-01
   921   0.237696E+00   0.508988E-02   0.278498E-02   0.218330E-01
   922   0.237694E+00   0.507834E-02   0.277580E-02   0.219606E-01
   923   0.237729E+00   0.506600E-02   0.276660E-02   0.220867E-01
   924   0.237798E+00   0.505288E-02   0.275739E-02   0.222109E-01
   925   0.237899E+00   0.503899E-02   0.274818E-02   0.223331E-01
   926   0.238031E+00   0.502435E-02   0.273897E-02   0.224531E-01
   927   0.238191E+00   0.500897E-02   0.272976E-02   0.225704E-01
   928   0.238378E+00   0.499286E-02   0.272057E-02   0.226851E-01
   929   0.238588E+00   0.497605E-02   0.271139E-02   0.227966E-01
   930   0.238821E+00   0.495854E-02   0.270224E-02   0.229049E-01
   931   0.239074E+00   0.494034E-02   0.269311E-02   0.230097E-01
   932   0.239345E+00   0.492148E-02   0.268401E-02   0.231106E-01
   933   0.239631E+00   0.490197E-02   0.267495E-02   0.232076E-01
   934   0.239932E+00   0.488182E-02   0.266593E-02   0.233003E-01
   935   0.240245E+00   0.486105E-02   0.265695E-02   0.233884E-01
   936   0.240568E+00   0.483966E-02   0.264803E-02   0.234718E-01
   937   0.240898E+00   0.481768E-02   0.263917E-02   0.235501E-01
   938   0.241234E+00   0.479513E-02   0.263036E-02   0.236232E-01
   939   0.241574E+00   0.477200E-02   0.262163E-02   0.236908E-01
   940   0.241915E+00   0.474832E-02   0.261296E-02   0.237526E-01
   941   0.242256E+00   0.472411E-02   0.260437E-02   0.238084E-01
   942   0.242595E+00   0.469937E-02   0.259587E-02   0.238579E-01
   943   0.242929E+00   0.467413E-02   0.258745E-02   0.239009E-01
   944   0.243256E+00   0.464839E-02   0.257912E-02   0.239371E-01
   945   0.243575E+00   0.462217E-02   0.257089E-02   0.239664E-01
   946   0.243883E+00   0.459548E-02   0.256276E-02   0.239884E-01
   947   0.244178E+00   0.456835E-02   0.255474E-02   0.240029E-01
   948   0.244459E+00   0.454078E-02   0.254683E-02   0.240096E-01
   949   0.244723E+00   0.451278E-02   0.253904E-02   0.240083E-01
   950   0.244967E+00   0.448438E-02   0.253137E-02   0.239988E-01
   951   0.245192E+00   0.445559E-02   0.252383E-02   0.239808E-01
   952   0.245395E+00   0.442643E-02   0.251641E-02   0.239546E-01
   953   0.245576E+00   0.439694E-02   0.250912E-02   0.239204E-01
   954   0.245737E+00   0.436714E-02   0.250195E-02   0.238783E-01
   955   0.245876E+00   0.433707E-02   0.249490E-02   0.238287E-01
   956   0.245993E+00   0.430674E-02   0.248796E-02   0.237718E-01
   957   0.246088E+00   0.427620E-02   0.248114E-02   0.237077E-01
   958   0.246161E+00   0.424546E-02   0.247444E-02   0.236368E-01
   959   0.246211E+00   0.421457E-02   0.246784E-02   0.235592E-01
   960   0.246240E+00   0.418354E-02   0.246136E-02   0.234752E-01
   961   0.246245E+00   0.415241E-02   0.245499E-02   0.233850E-01
   962   0.246228E+00   0.412120E-02   0.244872E-02   0.232889E-01
   963   0.246188E+00   0.408994E-02   0.244256E-02   0.231871E-01
   964   0.246125E+00   0.405867E-02   0.243649E-02   0.230798E-01
   965   0.246038E+00   0.402741E-02   0.243053E-02   0.229672E-01
   966   0.245929E+00   0.399620E-02   0.242467E-02   0.228496E-01
   967   0.245795E+00   0.396505E-02   0.241890E-02   0.227272E-01
   968   0.245638E+00   0.393400E-02   0.241323E-02   0.226003E-01
   969   0.245457E+00   0.390308E-02   0.240766E-02   0.224690E-01
   970   0.245252E+00   0.387231E-02   0.240217E-02   0.223337E-01
   971   0.245022E+00   0.384173E-02   0.239677E-02   0.221945E-01
   972   0.244768E+00   0.381136E-02   0.239146E-02   0.220517E-01
   973   0.244490E+00   0.378124E-02   0.238623E-02   0.219054E-01
   974   0.244187E+00   0.375139E-02   0.238109E-02   0.217560E-01
   975   0.243858E+00   0.372184E-02   0.237603E-02   0.216037E-01
   976   0.243505E+00   0.369262E-02   0.237105E-02   0.214487E-01
   977   0.243127E+00   0.366377E-02   0.236614E-02   0.212912E-01
   978   0.242723E+00   0.363529E-02   0.236131E-02   0.211315E-01
   979   0.242293E+00   0.360724E-02   0.235656E-02   0.209697E-01
   980   0.241838E+00   0.357963E-02   0.235188E-02   0.208062E-01
   981   0.241357E+00   0.355250E-02   0.234726E-02   0.206412E-01
   982   0.240850E+00   0.352587E-02   0.234272E-02   0.204748E-01
   983   0.240316E+00   0.349977E-02   0.233824E-02   0.203074E-01
   984   0.239756E+00   0.347424E-02   0.233382E-02   0.201391E-01
   985   0.239170E+00   0.344929E-02   0.232947E-02   0.199702E-01
   986   0.238556E+00   0.342497E-02   0.232517E-02   0.198009E-01
   987   0.237916E+00   0.340129E-02   0.232094E-02   0.196315E-01
   988   0.237249E+00   0.337829E-02   0.231676E-02   0.194622E-01
   989   0.236555E+00   0.335600E-02   0.231264E-02   0.192931E-01
   990   0.235833E+00   0.333444E-02   0.230856E-02   0.191247E-01
   991   0.235083E+00   0.331365E-02   0.230454E-02   0.189570E-01
   992   0.234306E+00   0.329365E-02   0.230057E-02   0.187903E-01
   993   0.233501E+00   0.327447E-02   0.229665E-02   0.186248E-01
   994   0.232668E+00   0.325614E-02   0.229277E-02   0.184608E-01
   995   0.231807E+00   0.323869E-02   0.228893E-02   0.182986E-01
   996   0.230917E+00   0.322216E-02   0.228513E-02   0.181382E-01
   997   0.229999E+00   0.320656E-02   0.228137E-02   0.179801E-01
   998   0.229052E+00   0.319192E-02   0.227765E-02   0.178243E-01
   999   0.228076E+00   0.317828E-02   0.227397E-02   0.176712E-01
  1000   0.227071E+00   0.316567E-02   0.227032E-02   0.175210E-01
  1001   0.226037E+00   0.315410E-02   0.226670E-02   0.173738E-01
  1002   0.224975E+00   0.314356E-02   0.226311E-02   0.172297E-01
  1003   0.223886E+00   0.313401E-02   0.225954E-02   0.170887E-01
  1004   0.222772E+00   0.312544E-02   0.225601E-02   0.169508E-01
  1005   0.221635E+00   0.311780E-02   0.225249E-02   0.168161E-01
  1006   0.220474E+00   0.311108E-02   0.224900E-02   0.166846E-01
  1007   0.219292E+00   0.310524E-02   0.224553E-02   0.165562E-01
  1008   0.218090E+00   0.310027E-02   0.224207E-02   0.164309E-01
  1009   0.216870E+00   0.309612E-02   0.223863E-02   0.163088E-01
  1010   0.215632E+00   0.309277E-02   0.223521E-02   0.161899E-01
  1011   0.214378E+00   0.309019E-02   0.223179E-02   0.160742E-01
  1012   0.213109E+00   0.308837E-02   0.222839E-02   0.159617E-01
  1013   0.211826E+00   0.308725E-02   0.222499E-02   0.158524E-01
  1014   0.210532E+00   0.308683E-02   0.222160E-02   0.157464E-01
  1015   0.209226E+00   0.308707E-02   0.221821E-02   0.156435E-01
  1016   0.207911E+00   0.308794E-02   0.221483E-02   0.155439E-01
  1017   0.206588E+00   0.308942E-02   0.221144E-02   0.154475E-01
  1018   0.205257E+00   0.309148E-02   0.220806E-02   0.153544E-01
  1019   0.203921E+00   0.309408E-02   0.220466E-02   0.152646E-01
  1020   0.202581E+00   0.309721E-02   0.220127E-02   0.151780E-01
  1021   0.201238E+00   0.310083E-02   0.219786E-02   0.150948E-01
  1022   0.199893E+00   0.310491E-02   0.219444E-02   0.150148E-01
  1023   0.198548E+00   0.310943E-02   0.219102E-02   0.149381E-01
  1024   0.197204E+00   0.311436E-02   0.218758E-02   0.148647E-01
  1025   0.195861E+00   0.311967E-02   0.218412E-02   0.147947E-01
  1026   0.194523E+00   0.312534E-02   0.218064E-02   0.147280E-01
  1027   0.193189E+00   0.313133E-02   0.217715E-02   0.146646E-01
  1028   0.191862E+00   0.313762E-02   0.217363E-02   0.146046E-01
  1029   0.190542E+00   0.314417E-02   0.217009E-02   0.145479E-01
  1030   0.189230E+00   0.315097E-02   0.216652E-02   0.144947E-01
  1031   0.187929E+00   0.315798E-02   0.216293E-02   0.144447E-01
  1032   0.186640E+00   0.316518E-02   0.215930E-02   0.143982E-01
  1033   0.185363E+00   0.317253E-02   0.215565E-02   0.143551E-01
  1034   0.184100E+00   0.318001E-02   0.215196E-02   0.143154E-01
  1035   0.182852E+00   0.318759E-02   0.214823E-02   0.142791E-01
  1036   0.181621E+00   0.319525E-02   0.214447E-02   0.142462E-01
  1037   0.180408E+00   0.320295E-02   0.214066E-02   0.142168E-01
  1038   0.179215E+00   0.321067E-02   0.213682E-02   0.141908E-01
  1039   0.178042E+00   0.321837E-02   0.213293E-02   0.141682E-01
  1040   0.176890E+00   0.322604E-02   0.212900E-02   0.141491E-01
  1041   0.175762E+00   0.323364E-02   0.212502E-02   0.141335E-01
  1042   0.174659E+00   0.324114E-02   0.212099E-02   0.141214E-01
  1043   0.173582E+00   0.324853E-02   0.211690E-02   0.141128E-01
  1044   0.172531E+00   0.325576E-02   0.211277E-02   0.141076E-01
  1045   0.171509E+00   0.326281E-02   0.210858E-02   0.141060E-01
  1046   0.170517E+00   0.326965E-02   0.210433E-02   0.141079E-01
  1047   0.169556E+00   0.327626E-02   0.210002E-02   0.141133E-01
  1048   0.168627E+00   0.328261E-02   0.209565E-02   0.141223E-01
  1049   0.167732E+00   0.328866E-02   0.209122E-02   0.141348E-01
  1050   0.166872E+00   0.329440E-02   0.208672E-02   0.141509E-01
  1051   0.166048E+00   0.329979E-02   0.208215E-02   0.141705E-01
  1052   0.165260E+00   0.330483E-02   0.207752E-02   0.141935E-01
  1053   0.164506E+00   0.330953E-02   0.207283E-02   0.142198E-01
  1054   0.163787E+00   0.331387E-02   0.206808E-02   0.142492E-01
  1055   0.163101E+00   0.331786E-02   0.206327E-02   0.142815E-01
  1056   0.162447E+00   0.332149E-02   0.205840E-02   0.143166E-01
  1057   0.161825E+00   0.332476E-02   0.205348E-02   0.143544E-01
  1058   0.161234E+00   0.332768E-02   0.204851E-02   0.143947E-01
  1059   0.160673E+00   0.333024E-02   0.204349E-02   0.144373E-01
  1060   0.160141E+00   0.333244E-02   0.203842E-02   0.144821E-01
  1061   0.159638E+00   0.333427E-02   0.203330E-02   0.145289E-01
  1062   0.159164E+00   0.333574E-02   0.202815E-02   0.145777E-01
  1063   0.158716E+00   0.333685E-02   0.202295E-02   0.146281E-01
  1064   0.158294E+00   0.333759E-02   0.201772E-02   0.146801E-01
  1065   0.157899E+00   0.333796E-02   0.201244E-02   0.147336E-01
  1066   0.157528E+00   0.333795E-02   0.200714E-02   0.147883E-01
  1067   0.157181E+00   0.333758E-02   0.200181E-02   0.148441E-01
  1068   0.156857E+00   0.333683E-02   0.199644E-02   0.149009E-01
  1069   0.156556E+00   0.333571E-02   0.199105E-02   0.149585E-01
  1070   0.156277E+00   0.333421E-02   0.198564E-02   0.150168E-01
  1071   0.156019E+00   0.333234E-02   0.198020E-02   0.150755E-01
  1072   0.155781E+00   0.333008E-02   0.197474E-02   0.151347E-01
  1073   0.155563E+00   0.332744E-02   0.196927E-02   0.151940E-01
  1074   0.155363E+00   0.332442E-02   0.196377E-02   0.152533E-01
  1075   0.155181E+00   0.332102E-02   0.195827E-02   0.153126E-01
  1076   0.155017E+00   0.331723E-02   0.195276E-02   0.153715E-01
  1077   0.154868E+00   0.331305E-02   0.194723E-02   0.154301E-01
  1078   0.154736E+00   0.330848E-02   0.194170E-02   0.154881E-01
  1079   0.154618E+00   0.330353E-02   0.193617E-02   0.155453E-01
  1080   0.154515E+00   0.329818E-02   0.193063E-02   0.156017E-01
  1081   0.154424E+00   0.329244E-02   0.192510E-02   0.156571E-01
  1082   0.154347E+00   0.328630E-02   0.191956E-02   0.157113E-01
  1083   0.154281E+00   0.327976E-02   0.191403E-02   0.157641E-01
  1084   0.154226E+00   0.327283E-02   0.190851E-02   0.158155E-01
  1085   0.154182E+00   0.326550E-02   0.190300E-02   0.158652E-01
  1086   0.154147E+00   0.325777E-02   0.189750E-02   0.159131E-01
  1087   0.154121E+00   0.324963E-02   0.189201E-02   0.159591E-01
  1088   0.154103E+00   0.324109E-02   0.188654E-02   0.160030E-01
  1089   0.154092E+00   0.323215E-02   0.188109E-02   0.160446E-01
  1090   0.154087E+00   0.322279E-02   0.187566E-02   0.160838E-01
  1091   0.154088E+00   0.321303E-02   0.187025E-02   0.161205E-01
  1092   0.154094E+00   0.320286E-02   0.186486E-02   0.161544E-01
  1093   0.154105E+00   0.319228E-02   0.185951E-02   0.161855E-01
  1094   0.154118E+00   0.318128E-02   0.185418E-02   0.162135E-01
  1095   0.154135E+00   0.316987E-02   0.184888E-02   0.162384E-01
  1096   0.154153E+00   0.315804E-02   0.184362E-02   0.162599E-01
  1097   0.154172E+00   0.314579E-02   0.183840E-02   0.162780E-01
  1098   0.154192E+00   0.313312E-02   0.183321E-02   0.162924E-01
  1099   0.154211E+00   0.312003E-02   0.182806E-02   0.163031E-01
  1100   0.154229E+00   0.310652E-02   0.182296E-02   0.163098E-01
  1101   0.154245E+00   0.309259E-02   0.181790E-02   0.163125E-01
  1102   0.154259E+00   0.307825E-02   0.181289E-02   0.163111E-01
  1103   0.154270E+00   0.306353E-02   0.180792E-02   0.163059E-01
  1104   0.154278E+00   0.304844E-02   0.180300E-02   0.162968E-01
  1105   0.154283E+00   0.303301E-02   0.179812E-02   0.162840E-01
  1106   0.154285E+00   0.301724E-02   0.179329E-02   0.162676E-01
  1107   0.154283E+00   0.300117E-02   0.178850E-02   0.162476E-01
  1108   0.154276E+00   0.298480E-02   0.178375E-02   0.162242E-01
  1109   0.154265E+00   0.296817E-02   0.177905E-02   0.161974E-01
  1110   0.154249E+00   0.295128E-02   0.177438E-02   0.161673E-01
  1111   0.154228E+00   0.293416E-02   0.176977E-02   0.161341E-01
  1112   0.154202E+00   0.291683E-02   0.176519E-02   0.160978E-01
  1113   0.154170E+00   0.289930E-02   0.176066E-02   0.160584E-01
  1114   0.154131E+00   0.288160E-02   0.175617E-02   0.160162E-01
  1115   0.154087E+00   0.286374E-02   0.175173E-02   0.159712E-01
  1116   0.154035E+00   0.284575E-02   0.174732E-02   0.159234E-01
  1117   0.153977E+00   0.282764E-02   0.174296E-02   0.158730E-01
  1118   0.153911E+00   0.280943E-02   0.173863E-02   0.158200E-01
  1119   0.153838E+00   0.279114E-02   0.173435E-02   0.157646E-01
  1120   0.153756E+00   0.277279E-02   0.173011E-02   0.157069E-01
  1121   0.153667E+00   0.275440E-02   0.172591E-02   0.156469E-01
  1122   0.153568E+00   0.273599E-02   0.172175E-02   0.155847E-01
  1123   0.153461E+00   0.271758E-02   0.171763E-02   0.155204E-01
  1124   0.153345E+00   0.269919E-02   0.171356E-02   0.154541E-01
  1125   0.153219E+00   0.268083E-02   0.170952E-02   0.153860E-01
  1126   0.153083E+00   0.266252E-02   0.170552E-02   0.153160E-01
  1127   0.152937E+00   0.264429E-02   0.170156E-02   0.152443E-01
  1128   0.152780E+00   0.262616E-02   0.169764E-02   0.151709E-01
  1129   0.152613E+00   0.260814E-02   0.169375E-02   0.150961E-01
  1130   0.152434E+00   0.259025E-02   0.168991E-02   0.150198E-01
  1131   0.152244E+00   0.257251E-02   0.168611E-02   0.149421E-01
  1132   0.152042E+00   0.255494E-02   0.168234E-02   0.148632E-01
  1133   0.151828E+00   0.253756E-02   0.167861E-02   0.147831E-01
  1134   0.151602E+00   0.252039E-02   0.167492E-02   0.147019E-01
  1135   0.151363E+00   0.250345E-02   0.167127E-02   0.146197E-01
  1136   0.151111E+00   0.248675E-02   0.166765E-02   0.145366E-01
  1137   0.150846E+00   0.247032E-02   0.166407E-02   0.144527E-01
  1138   0.150567E+00   0.245418E-02   0.166053E-02   0.143682E-01
  1139   0.150273E+00   0.243834E-02   0.165702E-02   0.142829E-01
  1140   0.149966E+00   0.242283E-02   0.165355E-02   0.141972E-01
  1141   0.149644E+00   0.240766E-02   0.165012E-02   0.141110E-01
  1142   0.149307E+00   0.239285E-02   0.164672E-02   0.140244E-01
  1143   0.148955E+00   0.237842E-02   0.164336E-02   0.139376E-01
  1144   0.148587E+00   0.236440E-02   0.164003E-02   0.138507E-01
  1145   0.148204E+00   0.235079E-02   0.163674E-02   0.137636E-01
  1146   0.147804E+00   0.233762E-02   0.163348E-02   0.136766E-01
  1147   0.147387E+00   0.232491E-02   0.163026E-02   0.135897E-01
  1148   0.146954E+00   0.231268E-02   0.162708E-02   0.135029E-01
  1149   0.146504E+00   0.230094E-02   0.162392E-02   0.134165E-01
  1150   0.146036E+00   0.228973E-02   0.162080E-02   0.133304E-01
  1151   0.145550E+00   0.227904E-02   0.161772E-02   0.132448E-01
  1152   0.145048E+00   0.226887E-02   0.161467E-02   0.131597E-01
  1153   0.144529E+00   0.225922E-02   0.161164E-02   0.130752E-01
  1154   0.143994E+00   0.225007E-02   0.160865E-02   0.129912E-01
  1155   0.143444E+00   0.224140E-02   0.160569E-02   0.129079E-01
  1156   0.142879E+00   0.223322E-02   0.160275E-02   0.128252E-01
  1157   0.142301E+00   0.222551E-02   0.159984E-02   0.127433E-01
  1158   0.141709E+00   0.221825E-02   0.159696E-02   0.126621E-01
  1159   0.141105E+00   0.221144E-02   0.159410E-02   0.125817E-01
  1160   0.140489E+00   0.220507E-02   0.159126E-02   0.125021E-01
  1161   0.139862E+00   0.219911E-02   0.158844E-02   0.124233E-01
  1162   0.139225E+00   0.219357E-02   0.158564E-02   0.123455E-01
  1163   0.138577E+00   0.218844E-02   0.158286E-02   0.122686E-01
  1164   0.137920E+00   0.218369E-02   0.158010E-02   0.121927E-01
  1165   0.137255E+00   0.217932E-02   0.157736E-02   0.121179E-01
  1166   0.136581E+00   0.217532E-02   0.157462E-02   0.120441E-01
  1167   0.135901E+00   0.217167E-02   0.157191E-02   0.119713E-01
  1168   0.135213E+00   0.216837E-02   0.156920E-02   0.118998E-01
  1169   0.134520E+00   0.216541E-02   0.156650E-02   0.118294E-01
  1170   0.133822E+00   0.216277E-02   0.156382E-02   0.117602E-01
  1171   0.133119E+00   0.216044E-02   0.156114E-02   0.116923E-01
  1172   0.132412E+00   0.215841E-02   0.155847E-02   0.116257E-01
  1173   0.131701E+00   0.215667E-02   0.155580E-02   0.115604E-01
  1174   0.130988E+00   0.215521E-02   0.155314E-02   0.114965E-01
